"","DateTime","Flux_1","Temp_C_1","CO2_Soil_1","CO2_Soil_STD_1","CO2_ATM_1","CO2_ATM_STD_1","Mode_1","Flux_2","Temp_C_2","CO2_Soil_2","CO2_Soil_STD_2","CO2_ATM_2","CO2_ATM_STD_2","Mode_2"
"391",2019-07-15 08:45:00,3.19,13.4,497.6,10.075,316.34,11.427,1.74805,-0.08,14.4,397.75,1.988,401.77,3.746,0
"392",2019-07-15 09:00:00,3.2,13.8,497.72,10.719,316.24,9.354,1.74876,-0.09,14.6,387.02,3.005,391.81,4.201,0
"393",2019-07-15 09:15:00,2.96,14,484.86,9.852,316.58,8.138,1.74897,-0.17,14.6,372.17,3.074,380.93,3.256,0
"394",2019-07-15 09:30:00,2.82,14,473.07,9.904,313.01,10.624,1.74876,-0.13,14.7,365.57,3.389,371.91,2.238,0
"395",2019-07-15 09:45:00,2.63,14,460.45,6.873,311.04,7.488,1.7488,-0.09,14.8,358.25,1.221,362.76,2.303,0
"396",2019-07-15 10:00:00,2.52,14,449.63,9.584,306.81,7.3,1.74897,-0.15,14.9,346.22,3.099,353.98,3.7,0
"397",2019-07-15 10:15:00,2.53,14,450.6,6.774,306.69,9.014,1.74851,-0.19,15,334.1,3.926,343.89,1.397,0
"398",2019-07-15 10:30:00,2.41,14,444.46,9.161,307.53,7.243,1.74885,-0.15,15.1,320.6,2.147,328.04,4.067,0
"399",2019-07-15 10:45:00,2.43,14,441.06,9.126,302.81,7.257,1.74868,-0.05,15.1,314.9,3.475,317.45,2.449,0
"400",2019-07-15 11:00:00,2.52,14.2,450.57,6.774,307.29,6.337,1.74905,-0.02,15.1,309.23,1.91,310.31,3.249,0
