"","DateTime","Level_m","DO_mgL","WaterTemp_c","AirPres_kPa","AirTemp_c","Discharge_m3L"
"1672",2019-07-30 02:45:00,0.1439,3.36,5.822222222,62.5313,5.989,0.0593804160722854
"1673",2019-07-30 03:00:00,0.1438,3.36,5.738888889,62.5353,6.013,0.0602346787474798
"1674",2019-07-30 03:15:00,0.1434,3.36,5.661111111,62.5311,6.015,0.0598108597593179
"1675",2019-07-30 03:30:00,0.1431,3.34,5.561111111,62.5356,6.02,0.0595335603196059
"1676",2019-07-30 03:45:00,0.1423,3.34,5.5,62.5262,6.011,0.0600929715365677
"1677",2019-07-30 04:00:00,0.1428,3.34,5.422222222,62.5182,6.013,0.0595400250497004
"1678",2019-07-30 04:15:00,0.1424,3.34,5.338888889,62.512,6.009,0.0596707308964595
"1679",2019-07-30 04:30:00,0.1422,3.33,5.277777778,62.5015,6.004,0.0593615451065818
"1680",2019-07-30 04:45:00,0.1418,3.33,5.222222222,62.4915,6.005,0.0595919856533192
"1681",2019-07-30 05:00:00,0.1413,3.33,5.177777778,62.4814,6.001,0.0591640070551674
"1682",2019-07-30 05:15:00,0.1425,3.33,5.161111111,62.4807,5.995,0.0596971941867464
"1683",2019-07-30 05:30:00,0.1419,3.32,5.1,62.4733,5.985,0.0597504427613926
"1684",2019-07-30 05:45:00,0.1416,3.32,5.077777778,62.4559,5.969,0.0595724499559878
"1685",2019-07-30 06:00:00,0.1415,3.32,5.022222222,62.4441,5.953,0.0589674911491149
"1686",2019-07-30 06:15:00,0.1415,3.32,4.977777778,62.4335,5.942,0.0586781526101818
"1687",2019-07-30 06:30:00,0.1414,3.32,4.961111111,62.4211,5.954,0.0588348450904457
"1688",2019-07-30 06:45:00,0.1416,3.33,4.961111111,62.4146,5.965,0.0592804667194596
"1689",2019-07-30 07:00:00,0.1414,3.36,4.977777778,62.4118,5.97,0.0585055157706785
"1690",2019-07-30 07:15:00,0.1415,3.42,5.022222222,62.4052,5.965,0.0587446627812938
"1691",2019-07-30 07:30:00,0.1418,3.52,5.061111111,62.4028,5.968,0.0588519457000382
"1692",2019-07-30 07:45:00,0.1423,3.62,5.138888889,62.4074,5.954,0.0587390835085853
"1693",2019-07-30 08:00:00,0.1423,3.74,5.238888889,62.4004,5.937,0.0591579448058226
"1694",2019-07-30 08:15:00,0.1428,3.87,5.338888889,62.3959,5.93,0.0599401923628502
"1695",2019-07-30 08:30:00,0.1434,4,5.4,62.407,5.918,0.0600440075221716
"1696",2019-07-30 08:45:00,0.1435,4.14,5.538888889,62.4081,5.921,0.0594692806979602
"1697",2019-07-30 09:00:00,0.1444,4.27,5.722222222,62.4034,5.909,0.0613911735236089
"1698",2019-07-30 09:15:00,0.145,4.4,5.877777778,62.3869,5.925,0.0611651723981327
"1699",2019-07-30 09:30:00,0.1455,4.53,6.1,62.3917,5.928,0.0624013889452492
"1700",2019-07-30 09:45:00,0.1472,4.67,6.377777778,62.3984,5.944,0.0664279071786117
"1701",2019-07-30 10:00:00,0.1481,4.8,6.677777778,62.4044,5.942,0.0684056243600969
"1702",2019-07-30 10:15:00,0.1502,4.93,7.122222222,62.4066,5.952,0.0718715057085791
"1703",2019-07-30 10:30:00,0.1498,5.05,7.461111111,62.4139,5.966,0.0717422019690791
"1704",2019-07-30 10:45:00,0.1517,5.18,7.861111111,62.4155,5.986,0.0732244398418478
"1705",2019-07-30 11:00:00,0.1533,5.27,8.122222222,62.4312,6.002,0.0720447549778979
"1706",2019-07-30 11:15:00,0.1556,5.36,8.438888889,62.4426,6.02,0.0753125099904395
"1707",2019-07-30 11:30:00,0.156,5.44,8.738888889,62.4563,6.042,0.074106557964964
"1708",2019-07-30 11:45:00,0.1568,5.52,8.961111111,62.4791,6.063,0.0725997527672231
"1709",2019-07-30 12:00:00,0.1583,5.61,9.338888889,62.5039,6.079,0.0690349953983002
"1710",2019-07-30 12:15:00,0.1584,5.69,9.922222222,62.521,6.095,0.0743228625757941
"1711",2019-07-30 12:30:00,0.1591,5.72,10.46111111,62.5354,6.106,0.076558234561525
"1712",2019-07-30 12:45:00,0.1579,5.75,10.67777778,62.5439,6.13,0.0781499737813442
"1713",2019-07-30 13:00:00,0.1576,5.75,10.62222222,62.5666,6.152,0.0702874454737487
"1714",2019-07-30 13:15:00,0.1606,5.78,10.7,62.5726,6.172,0.0724527617266825
"1715",2019-07-30 13:30:00,0.1578,5.76,10.66111111,62.575,6.195,0.0685710310772337
"1716",2019-07-30 13:45:00,0.1565,5.73,10.52222222,62.5775,6.215,0.0681282892749154
"1717",2019-07-30 14:00:00,0.1532,5.71,10.23888889,62.5635,6.235,0.0654452658205679
"1718",2019-07-30 14:15:00,0.1538,5.7,10.07777778,62.5617,6.253,0.0651722892118224
"1719",2019-07-30 14:30:00,0.1527,5.69,9.9,62.5625,6.262,0.0636717027566424
"1720",2019-07-30 14:45:00,0.1494,5.65,9.677777778,62.5639,6.271,0.0605484349942512
"1721",2019-07-30 15:00:00,0.1479,5.63,9.5,62.5536,6.268,0.0589733387423234
"1722",2019-07-30 15:15:00,0.1446,5.61,9.361111111,62.5594,6.271,0.0574893922155846
"1723",2019-07-30 15:30:00,0.1445,5.61,9.222222222,62.549,6.273,0.0579599202594168
"1724",2019-07-30 15:45:00,0.1449,5.6,9.061111111,62.5459,6.268,0.0586616764053327
"1725",2019-07-30 16:00:00,0.1458,5.59,8.922222222,62.5421,6.276,0.0579599202594168
"1726",2019-07-30 16:15:00,0.1456,5.58,8.822222222,62.5311,6.289,0.0582793557385422
"1727",2019-07-30 16:30:00,0.1451,5.54,8.661111111,62.531,6.293,0.0575586082470473
"1728",2019-07-30 16:45:00,0.145,5.46,8.5,62.5044,6.287,0.0579690194446041
"1729",2019-07-30 17:00:00,0.1438,5.42,8.338888889,62.4822,6.269,0.0572913658534485
"1730",2019-07-30 17:15:00,0.1437,5.37,8.2,62.4613,6.266,0.0578397048282667
"1731",2019-07-30 17:30:00,0.1435,5.32,8.077777778,62.4533,6.252,0.0580708836687304
"1732",2019-07-30 17:45:00,0.1446,5.27,7.961111111,62.4398,6.241,0.0582793557385422
"1733",2019-07-30 18:00:00,0.1431,5.2,7.822222222,62.4222,6.224,0.0584581991489219
"1734",2019-07-30 18:15:00,0.1431,5.13,7.7,62.3963,6.22,0.0576059594786085
"1735",2019-07-30 18:30:00,0.1407,5.05,7.538888889,62.3833,6.21,0.0567785615214
"1736",2019-07-30 18:45:00,0.1425,4.97,7.422222222,62.3749,6.201,0.0574705513010192
"1737",2019-07-30 19:00:00,0.1407,4.9,7.277777778,62.3735,6.195,0.0572743696785
"1738",2019-07-30 19:15:00,0.1411,4.82,7.177777778,62.378,6.191,0.0575198866529557
"1739",2019-07-30 19:30:00,0.1407,4.75,7.061111111,62.366,6.186,0.057353940807819
"1740",2019-07-30 19:45:00,0.1409,4.67,6.961111111,62.3611,6.176,0.0574077467571176
"1741",2019-07-30 20:00:00,0.1443,4.61,6.861111111,62.3589,6.163,0.0583044016863633
"1742",2019-07-30 20:15:00,0.1419,4.55,6.777777778,62.3543,6.156,0.0575314324686232
"1743",2019-07-30 20:30:00,0.1406,4.5,6.7,62.3494,6.147,0.057516051463495
"1744",2019-07-30 20:45:00,0.1398,4.45,6.622222222,62.3474,6.139,0.0569090704352776
"1745",2019-07-30 21:00:00,0.1399,4.4,6.538888889,62.3516,6.134,0.056708032667245
"1746",2019-07-30 21:15:00,0.139,4.35,6.5,62.3481,6.128,0.056886325796394
"1747",2019-07-30 21:30:00,0.1397,4.3,6.438888889,62.3649,6.128,0.0569167725601819
"1748",2019-07-30 21:45:00,0.1401,4.26,6.377777778,62.356,6.128,0.0568472326476742
"1749",2019-07-30 22:00:00,0.1406,4.22,6.322222222,62.3604,6.127,0.0569943405220561
"1750",2019-07-30 22:15:00,0.1391,4.19,6.261111111,62.3801,6.125,0.0566540035949827
"1751",2019-07-30 22:30:00,0.14,4.16,6.222222222,62.4085,6.119,0.0568330152517289
"1752",2019-07-30 22:45:00,0.1403,4.13,6.2,62.4066,6.115,0.0567219193064992
"1753",2019-07-30 23:00:00,0.1389,4.09,6.161111111,62.4024,6.105,0.0566665284877028
"1754",2019-07-30 23:15:00,0.1395,4.06,6.138888889,62.4137,6.098,0.0565917463381077
"1755",2019-07-30 23:30:00,0.1394,4.03,6.1,62.415,6.091,0.0568121424183304
"1756",2019-07-30 23:45:00,0.1394,4,6.077777778,62.4225,6.088,0.0566575485455638
"1757",2019-07-31 00:00:00,0.1396,3.97,6.061111111,62.4109,6.078,0.0566103601257792
"1758",2019-07-31 00:15:00,0.1386,3.94,6.038888889,62.4456,6.076,0.0565993846514342
"1759",2019-07-31 00:30:00,0.1402,3.9,6.022222222,62.476,6.073,0.0567918127165713
"1760",2019-07-31 00:45:00,0.14,3.87,5.977777778,62.4926,6.067,0.0565769728222586
"1761",2019-07-31 01:00:00,0.1419,3.84,5.977777778,62.5101,6.073,0.0572048171306218
"1762",2019-07-31 01:15:00,0.1407,3.82,5.938888889,62.5311,6.077,0.0571382228687481
"1763",2019-07-31 01:30:00,0.1411,3.8,5.922222222,62.5367,6.078,0.0567985287632446
"1764",2019-07-31 01:45:00,0.1406,3.78,5.877777778,62.5387,6.077,0.0567985287632446
"1765",2019-07-31 02:00:00,0.1413,3.77,5.861111111,62.5419,6.077,0.0570924666923218
"1766",2019-07-31 02:15:00,0.1415,3.75,5.838888889,62.5557,6.075,0.0571695655043731
"1767",2019-07-31 02:30:00,0.1419,3.73,5.822222222,62.5498,6.074,0.0573293476865672
"1768",2019-07-31 02:45:00,0.142,3.71,5.761111111,62.5489,6.077,0.0571197393383137
"1769",2019-07-31 03:00:00,0.1401,3.69,5.7,62.5576,6.066,0.0569615593301872
"1770",2019-07-31 03:15:00,0.1386,3.69,5.477777778,62.5563,6.062,0.0568053054033497
"1771",2019-07-31 03:30:00,0.1394,3.7,5.361111111,62.5482,6.059,0.0568665644421467
"1772",2019-07-31 03:45:00,0.1397,3.73,5.138888889,62.5554,6.062,0.0570924666923218
"1773",2019-07-31 04:00:00,0.1395,3.77,4.877777778,62.5518,6.061,0.0565798739460187
"1774",2019-07-31 04:15:00,0.1412,3.84,4.161111111,62.5524,6.063,0.058190579198854
"1775",2019-07-31 04:30:00,0.1436,4,3.877777778,62.5317,6.065,0.0601634897348208
"1776",2019-07-31 04:45:00,0.1434,4.14,3.838888889,62.5192,6.065,0.0607137584309114
"1777",2019-07-31 05:00:00,0.1456,4.22,3.9,62.4905,6.066,0.0625093556499273
"1778",2019-07-31 05:15:00,0.1461,4.27,3.977777778,62.4881,6.064,0.0628112428906582
"1779",2019-07-31 05:30:00,0.146,4.3,4.061111111,62.4674,6.066,0.0621007312421066
"1780",2019-07-31 05:45:00,0.1454,4.31,4.1,62.4634,6.059,0.0622677896282735
"1781",2019-07-31 06:00:00,0.1466,4.31,4.077777778,62.4414,6.053,0.0655224512333222
"1782",2019-07-31 06:15:00,0.1469,4.33,4.061111111,62.424,6.048,0.0642038389237902
"1783",2019-07-31 06:30:00,0.1483,4.31,4.1,62.408,6.039,0.0648928412473319
"1784",2019-07-31 06:45:00,0.1482,4.31,4.122222222,62.3813,6.032,0.065064272493535
"1785",2019-07-31 07:00:00,0.1481,4.33,4.161111111,62.3802,6.013,0.0635930177411202
"1786",2019-07-31 07:15:00,0.1465,4.34,4.1,62.3672,5.948,0.0654122879049884
"1787",2019-07-31 07:30:00,0.146,4.37,4.038888889,62.3436,5.911,0.063456350812061
"1788",2019-07-31 07:45:00,0.1466,4.44,3.922222222,62.3489,5.899,0.0655114049304329
"1789",2019-07-31 08:00:00,0.1488,4.52,3.877777778,62.3612,5.893,0.0678789834385384
"1790",2019-07-31 08:15:00,0.1491,4.62,3.938888889,62.3591,5.885,0.0707689268080155
"1791",2019-07-31 08:30:00,0.1491,4.69,3.977777778,62.3499,5.885,0.0734504103064815
"1792",2019-07-31 08:45:00,0.1519,4.81,3.777777778,62.3548,5.875,0.0734352989481533
"1793",2019-07-31 09:00:00,0.1539,4.91,3.9,62.3466,5.869,0.0769214621906584
"1794",2019-07-31 09:15:00,0.1561,5,4.061111111,62.3576,5.863,0.0820870982912285
"1795",2019-07-31 09:30:00,0.1573,5.1,4.161111111,62.3704,5.85,0.0826093028136883
"1796",2019-07-31 09:45:00,0.1578,5.2,4.177777778,62.3758,5.834,0.0842461030008641
"1797",2019-07-31 10:00:00,0.1605,5.3,4.261111111,62.364,5.836,0.0907722847080772
"1798",2019-07-31 10:15:00,0.1601,5.41,4.361111111,62.3612,5.826,0.0903442739191955
"1799",2019-07-31 10:30:00,0.1627,5.51,4.422222222,62.3653,5.83,0.0959563304940663
"1800",2019-07-31 10:45:00,0.1634,5.65,4.538888889,62.3705,5.812,0.0955886996866833
"1801",2019-07-31 11:00:00,0.1669,5.77,4.622222222,62.3961,5.832,0.105371514944984
"1802",2019-07-31 11:15:00,0.1692,5.89,4.822222222,62.4105,5.838,0.108178318256633
"1803",2019-07-31 11:30:00,0.1713,5.98,4.977777778,62.4355,5.828,0.115453182650015
"1804",2019-07-31 11:45:00,0.1731,6.06,5.138888889,62.447,5.822,0.122281558294882
"1805",2019-07-31 12:00:00,0.1757,6.13,5.322222222,62.4484,5.816,0.129828346291418
"1806",2019-07-31 12:15:00,0.1772,6.18,5.461111111,62.4741,5.818,0.138778585065432
"1807",2019-07-31 12:30:00,0.1759,6.23,5.522222222,62.4786,5.778,0.138978150905253
"1808",2019-07-31 12:45:00,0.1765,6.27,5.561111111,62.4883,5.754,0.142102259947724
"1809",2019-07-31 13:00:00,0.1759,6.31,5.6,62.506,5.762,0.135585824677616
"1810",2019-07-31 13:15:00,0.1759,6.34,5.677777778,62.499,5.779,0.123656020872701
"1811",2019-07-31 13:30:00,0.1759,6.38,5.7,62.4895,5.786,0.124953679381237
"1812",2019-07-31 13:45:00,0.177,6.41,5.722222222,62.4948,5.784,0.126508846651567
"1813",2019-07-31 14:00:00,0.1771,6.45,5.9,62.4927,5.791,0.132264665204522
"1814",2019-07-31 14:15:00,0.1796,6.52,6.461111111,62.5078,5.817,0.141391744833517
"1815",2019-07-31 14:30:00,0.1781,6.53,6.738888889,62.493,5.837,0.145249866694211
"1816",2019-07-31 14:45:00,0.1805,6.58,7.1,62.5168,5.862,0.155798660518061
"1817",2019-07-31 15:00:00,0.1808,6.58,7.438888889,62.5077,5.865,0.154307225904626
"1818",2019-07-31 15:15:00,0.1775,6.62,7.638888889,62.5194,5.874,0.14834886015156
"1819",2019-07-31 15:30:00,0.1797,6.65,7.977777778,62.518,5.882,0.153367281147653
"1820",2019-07-31 15:45:00,0.1794,6.65,8.3,62.5055,5.886,0.126969568621539
"1821",2019-07-31 16:00:00,0.1795,6.63,8.277777778,62.4886,5.889,0.136075425203821
"1822",2019-07-31 16:15:00,0.179,6.62,8.138888889,62.4855,5.891,0.137685305940253
"1823",2019-07-31 16:30:00,0.1784,6.62,8.038888889,62.4872,5.89,0.125075023125813
"1824",2019-07-31 16:45:00,0.1759,6.62,8,62.4827,5.887,0.12183643275985
"1825",2019-07-31 17:00:00,0.1745,6.61,7.861111111,62.4824,5.886,0.117554074702778
"1826",2019-07-31 17:15:00,0.1742,6.59,7.7,62.4807,5.883,0.109424230406834
"1827",2019-07-31 17:30:00,0.1714,6.58,7.538888889,62.4717,5.877,0.102245381996688
"1828",2019-07-31 17:45:00,0.1709,6.54,7.338888889,62.4629,5.875,0.0998235635577494
"1829",2019-07-31 18:00:00,0.1677,6.5,7.138888889,62.4717,5.878,0.0893279969532934
"1830",2019-07-31 18:15:00,0.165,6.43,6.961111111,62.4437,5.885,0.0862917665742533
"1831",2019-07-31 18:30:00,0.1625,6.34,6.761111111,62.4251,5.879,0.0855359018649871
"1832",2019-07-31 18:45:00,0.159,6.24,6.577777778,62.3999,5.877,0.0830989167730494
"1833",2019-07-31 19:00:00,0.1589,6.15,6.422222222,62.3991,5.872,0.0841495817787377
"1834",2019-07-31 19:15:00,0.1572,6.05,6.277777778,62.3863,5.867,0.0839186158297505
"1835",2019-07-31 19:30:00,0.1559,5.97,6.138888889,62.379,5.868,0.07837250051751
"1836",2019-07-31 19:45:00,0.1562,5.88,6,62.3785,5.866,0.081496730601331
"1837",2019-07-31 20:00:00,0.1567,5.81,5.861111111,62.3673,5.851,0.0818464326753709
"1838",2019-07-31 20:15:00,0.1546,5.74,5.738888889,62.3528,5.837,0.0796784416222618
"1839",2019-07-31 20:30:00,0.1533,5.67,5.661111111,62.3503,5.83,0.07545606185779
"1840",2019-07-31 20:45:00,0.1538,5.62,5.561111111,62.3604,5.826,0.0752171111324258
"1841",2019-07-31 21:00:00,0.1522,5.56,5.5,62.3442,5.819,0.0743073688610172
"1842",2019-07-31 21:15:00,0.1526,5.5,5.438888889,62.344,5.813,0.0725703000278879
"1843",2019-07-31 21:30:00,0.1527,5.45,5.361111111,62.3558,5.805,0.0746967317724987
"1844",2019-07-31 21:45:00,0.153,5.4,5.3,62.3499,5.792,0.0742764015551061
"1845",2019-07-31 22:00:00,0.1504,5.36,5.238888889,62.3525,5.779,0.0733297043065066
"1846",2019-07-31 22:15:00,0.151,5.31,5.2,62.3605,5.761,0.0692833708517121
"1847",2019-07-31 22:30:00,0.1508,5.27,5.138888889,62.359,5.74,0.0733447701860186
"1848",2019-07-31 22:45:00,0.1497,5.23,5.077777778,62.3646,5.716,0.069667138968268
"1849",2019-07-31 23:00:00,0.1493,5.19,5.022222222,62.3679,5.702,0.070685803813504
"1850",2019-07-31 23:15:00,0.1498,5.16,4.977777778,62.3762,5.687,0.0710617597224063
"1851",2019-07-31 23:30:00,0.1487,5.11,4.938888889,62.3771,5.676,0.0668021100879649
"1852",2019-07-31 23:45:00,0.1488,5.08,4.9,62.3814,5.665,0.066920457349421
"1853",2019-08-01 00:00:00,0.1489,5.04,4.877777778,62.3793,5.656,0.0658344766240749
"1854",2019-08-01 00:15:00,0.1496,5,4.861111111,62.3974,5.647,0.0691654173190651
"1855",2019-08-01 00:30:00,0.1481,4.96,4.822222222,62.4112,5.642,0.0658232424972304
"1856",2019-08-01 00:45:00,0.1484,4.93,4.8,62.4217,5.641,0.0651939736915387
"1857",2019-08-01 01:00:00,0.1473,4.9,4.761111111,62.429,5.649,0.0657559775042288
"1858",2019-08-01 01:15:00,0.1483,4.87,4.722222222,62.437,5.652,0.0666609793089942
"1859",2019-08-01 01:30:00,0.1478,4.84,4.677777778,62.4323,5.651,0.0662893511870307
"1860",2019-08-01 01:45:00,0.1479,4.81,4.622222222,62.4316,5.649,0.0649997846638856
"1861",2019-08-01 02:00:00,0.1488,4.79,4.577777778,62.4507,5.646,0.066231904904056
"1862",2019-08-01 02:15:00,0.1481,4.77,4.538888889,62.4572,5.645,0.0650966074966936
"1863",2019-08-01 02:30:00,0.1473,4.74,4.477777778,62.4611,5.644,0.0637013209259329
"1864",2019-08-01 02:45:00,0.1469,4.71,4.438888889,62.4563,5.635,0.0646179279813847
"1865",2019-08-01 03:00:00,0.1469,4.69,4.377777778,62.4551,5.633,0.0623566881359893
"1866",2019-08-01 03:15:00,0.1466,4.67,4.338888889,62.4462,5.634,0.0624013889452492
"1867",2019-08-01 03:30:00,0.1439,4.64,4.3,62.4484,5.631,0.0614567106734755
"1868",2019-08-01 03:45:00,0.1448,4.62,4.261111111,62.4479,5.629,0.0608514371809435
"1869",2019-08-01 04:00:00,0.1444,4.6,4.222222222,62.4385,5.621,0.0599264646490435
"1870",2019-08-01 04:15:00,0.1441,4.58,4.161111111,62.4228,5.624,0.0601847755850213
"1871",2019-08-01 04:30:00,0.1429,4.56,4.077777778,62.4349,5.624,0.0617063004292686
"1872",2019-08-01 04:45:00,0.1414,4.55,3.961111111,62.4147,5.619,0.0600370396911405
"1873",2019-08-01 05:00:00,0.142,4.53,3.861111111,62.4114,5.615,0.0585055157706785
"1874",2019-08-01 05:15:00,0.1409,4.52,3.738888889,62.3852,5.614,0.0595464964876757
"1875",2019-08-01 05:30:00,0.141,4.51,3.638888889,62.379,5.606,0.0584114258892023
"1876",2019-08-01 05:45:00,0.14,4.5,3.522222222,62.3645,5.602,0.0580102987235496
"1877",2019-08-01 06:00:00,0.1404,4.49,3.422222222,62.3423,5.594,0.0590381061498098
"1878",2019-08-01 06:15:00,0.1386,4.49,3.322222222,62.3352,5.584,0.0588291584896685
"1879",2019-08-01 06:30:00,0.1396,4.49,3.222222222,62.3304,5.572,0.0583044016863633
"1880",2019-08-01 06:45:00,0.1389,4.49,3.161111111,62.3246,5.561,0.0574518780900553
"1881",2019-08-01 07:00:00,0.1388,4.5,3.122222222,62.3136,5.562,0.057455599242909
"1882",2019-08-01 07:15:00,0.1391,4.53,3.138888889,62.2965,5.564,0.0576299973318001
"1883",2019-08-01 07:30:00,0.1392,4.56,3.2,62.3166,5.555,0.0575508100340556
"1884",2019-08-01 07:45:00,0.1404,4.62,3.3,62.3071,5.549,0.0574780677639346
"1885",2019-08-01 08:00:00,0.1413,4.68,3.377777778,62.3179,5.539,0.0578353464142265
"1886",2019-08-01 08:15:00,0.143,4.77,3.538888889,62.3085,5.529,0.0577707738976581
"1887",2019-08-01 08:30:00,0.1442,4.85,3.738888889,62.3004,5.508,0.0581039756177271
"1888",2019-08-01 08:45:00,0.1477,4.94,3.977777778,62.3098,5.477,0.0599196108539611
"1889",2019-08-01 09:00:00,0.1529,5.03,4.322222222,62.3096,5.456,0.0628390498373703
"1890",2019-08-01 09:15:00,0.1559,5.13,4.738888889,62.3185,5.437,0.0662778487396863
"1891",2019-08-01 09:30:00,0.1547,5.24,5.138888889,62.3158,5.404,0.0691262210755107
"1892",2019-08-01 09:45:00,0.1555,5.34,5.622222222,62.3218,5.386,0.0730895817493298
"1893",2019-08-01 10:00:00,0.1558,5.43,6.122222222,62.316,5.374,0.0765418017249995
"1894",2019-08-01 10:15:00,0.1585,5.5,6.722222222,62.3368,5.372,0.0801043124005338
"1895",2019-08-01 10:30:00,0.1582,5.58,7.3,62.3317,5.377,0.0784583893326158
"1896",2019-08-01 10:45:00,0.1597,5.65,7.738888889,62.3441,5.38,0.0692439922051918
"1897",2019-08-01 11:00:00,0.1589,5.73,8.177777778,62.3595,5.385,0.0752012350605418
"1898",2019-08-01 11:15:00,0.1604,5.8,8.777777778,62.381,5.404,0.0798199698056021
"1899",2019-08-01 11:30:00,0.1613,5.84,9.138888889,62.4076,5.425,0.0822543750925306
"1900",2019-08-01 11:45:00,0.1589,5.89,9.277777778,62.4196,5.458,0.0807503624895078
"1901",2019-08-01 12:00:00,0.161,5.94,9.477777778,62.4301,5.479,0.0837843320946636
"1902",2019-08-01 12:15:00,0.1608,5.99,9.722222222,62.448,5.522,0.0816988939675865
"1903",2019-08-01 12:30:00,0.1611,6.01,9.677777778,62.4681,5.56,0.0823848571578347
"1904",2019-08-01 12:45:00,0.1603,6.03,9.761111111,62.4783,5.592,0.0784068352454292
"1905",2019-08-01 13:00:00,0.1594,6.03,9.661111111,62.478,5.624,0.0758576671387599
"1906",2019-08-01 13:15:00,0.1606,6.04,9.722222222,62.4902,5.651,0.0735563791223197
"1907",2019-08-01 13:30:00,0.1605,6.04,9.777777778,62.5073,5.667,0.0783210470537994
"1908",2019-08-01 13:45:00,0.1614,6.07,10.06111111,62.508,5.691,0.0765746757184551
"1909",2019-08-01 14:00:00,0.1589,6.06,10.3,62.502,5.707,0.0676937649490711
"1910",2019-08-01 14:15:00,0.1567,6.05,10.17777778,62.5132,5.721,0.0668730377148611
"1911",2019-08-01 14:30:00,0.157,6.04,10.06111111,62.5151,5.729,0.0654232738356339
"1912",2019-08-01 14:45:00,0.1568,6.03,10.03888889,62.5076,5.725,0.0653574577962236
"1913",2019-08-01 15:00:00,0.158,6.03,10,62.5035,5.731,0.0657671713831299
"1914",2019-08-01 15:15:00,0.159,6.03,10.06111111,62.5074,5.734,0.064946229103808
"1915",2019-08-01 15:30:00,0.1622,6.05,10.46111111,62.5028,5.728,0.0573398473953061
"1916",2019-08-01 15:45:00,0.1619,6.05,10.82222222,62.5015,5.719,0.0608129749450017
"1917",2019-08-01 16:00:00,0.163,6.03,11,62.4902,5.717,0.0601705783103399
"1918",2019-08-01 16:15:00,0.1628,6,11.02222222,62.5008,5.712,0.058733510397596
"1919",2019-08-01 16:30:00,0.1626,5.98,11,62.4999,5.706,0.0588863274799259
"1920",2019-08-01 16:45:00,0.1618,5.93,10.93888889,62.4981,5.699,0.058711287219726
"1921",2019-08-01 17:00:00,0.1613,5.88,10.93888889,62.4973,5.692,0.058733510397596
"1922",2019-08-01 17:15:00,0.1602,5.84,10.83888889,62.4812,5.692,0.0582495220670387
"1923",2019-08-01 17:30:00,0.159,5.8,10.62222222,62.4701,5.696,0.0578007201637875
"1924",2019-08-01 17:45:00,0.1572,5.75,10.37777778,62.466,5.712,0.0570540321073754
"1925",2019-08-01 18:00:00,0.154,5.67,10.12222222,62.4685,5.709,0.0566983148272862
"1926",2019-08-01 18:15:00,0.1523,5.59,9.877777778,62.4737,5.699,0.0564341711536031
"1927",2019-08-01 18:30:00,0.1501,5.48,9.638888889,62.4575,5.693,0.0566496710407084
"1928",2019-08-01 18:45:00,0.1481,5.38,9.438888889,62.4505,5.691,0.0578507830993938
"1929",2019-08-01 19:00:00,0.1464,5.28,9.238888889,62.4296,5.694,0.0579351923056962
"1930",2019-08-01 19:15:00,0.145,5.19,9.077777778,62.4135,5.701,0.0589298467044801
"1931",2019-08-01 19:30:00,0.1434,5.08,8.922222222,62.3856,5.724,0.0602242065297994
"1932",2019-08-01 19:45:00,0.1436,4.99,8.761111111,62.3886,5.734,0.0608170816734029
"1933",2019-08-01 20:00:00,0.1429,4.9,8.638888889,62.3767,5.735,0.0611455270765952
"1934",2019-08-01 20:15:00,0.143,4.82,8.5,62.3786,5.735,0.0601107828037787
"1935",2019-08-01 20:30:00,0.1429,4.75,8.361111111,62.3718,5.733,0.061289912236159
"1936",2019-08-01 20:45:00,0.1427,4.67,8.222222222,62.3749,5.735,0.0611296187909495
"1937",2019-08-01 21:00:00,0.1421,4.6,8.061111111,62.3941,5.74,0.0608247641417855
"1938",2019-08-01 21:15:00,0.1413,4.54,7.938888889,62.3993,5.735,0.061011159594858
"1939",2019-08-01 21:30:00,0.1413,4.48,7.838888889,62.3931,5.729,0.0623436212073332
"1940",2019-08-01 21:45:00,0.1414,4.42,7.761111111,62.3971,5.726,0.0617953795474138
"1941",2019-08-01 22:00:00,0.1404,4.37,7.638888889,62.4071,5.725,0.062705530244113
"1942",2019-08-01 22:15:00,0.1395,4.31,7.538888889,62.3939,5.725,0.0635297421155688
"1943",2019-08-01 22:30:00,0.14,4.26,7.461111111,62.4088,5.727,0.0618464458288259
"1944",2019-08-01 22:45:00,0.1403,4.21,7.377777778,62.4057,5.731,0.0622018630138792
"1945",2019-08-01 23:00:00,0.1403,4.16,7.322222222,62.4015,5.735,0.0617614692451288
"1946",2019-08-01 23:15:00,0.1405,4.12,7.261111111,62.407,5.738,0.0618379181510005
"1947",2019-08-01 23:30:00,0.1402,4.08,7.2,62.4195,5.743,0.0636277325000583
"1948",2019-08-01 23:45:00,0.1397,4.04,7.138888889,62.4364,5.747,0.0635884556562116
"1949",2019-08-02 00:00:00,0.1401,4,7.077777778,62.472,5.751,0.0628998297860905
"1950",2019-08-02 00:15:00,0.1397,3.96,7.038888889,62.4704,5.753,0.0630687256361157
"1951",2019-08-02 00:30:00,0.1395,3.93,6.977777778,62.4731,5.753,0.0648559406376035
"1952",2019-08-02 00:45:00,0.1398,3.89,6.961111111,62.4797,5.746,0.0633261459978024
"1953",2019-08-02 01:00:00,0.1401,3.85,6.922222222,62.4816,5.73,0.0628905096489391
"1954",2019-08-02 01:15:00,0.1398,3.82,6.877777778,62.5008,5.721,0.0632493632682979
