"Plot Title: EC1"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636125, SEN S/N: 20636125)","Temp, °F (LGR S/N: 20636125, SEN S/N: 20636125)","Coupler Detached (LGR S/N: 20636125)","Coupler Attached (LGR S/N: 20636125)","Host Connected (LGR S/N: 20636125)","Stopped (LGR S/N: 20636125)","End Of File (LGR S/N: 20636125)"
913,07/25/19 09:15:00 PM,6.6,45.05,,,,,
914,07/25/19 09:30:00 PM,7.0,44.92,,,,,
915,07/25/19 09:45:00 PM,7.0,44.78,,,,,
916,07/25/19 10:00:00 PM,7.0,44.64,,,,,
917,07/25/19 10:15:00 PM,7.0,44.56,,,,,
918,07/25/19 10:30:00 PM,7.0,44.47,,,,,
919,07/25/19 10:45:00 PM,7.0,44.38,,,,,
920,07/25/19 11:00:00 PM,7.0,44.33,,,,,
921,07/25/19 11:15:00 PM,7.0,44.24,,,,,
922,07/25/19 11:30:00 PM,7.0,44.15,,,,,
923,07/25/19 11:45:00 PM,7.0,44.10,,,,,
924,07/26/19 12:00:00 AM,7.0,44.01,,,,,
925,07/26/19 12:15:00 AM,7.0,43.90,,,,,
926,07/26/19 12:30:00 AM,7.0,43.81,,,,,
927,07/26/19 12:45:00 AM,7.0,43.74,,,,,
928,07/26/19 01:00:00 AM,7.0,43.65,,,,,
929,07/26/19 01:15:00 AM,7.0,43.56,,,,,
930,07/26/19 01:30:00 AM,7.0,43.48,,,,,
931,07/26/19 01:45:00 AM,7.0,43.38,,,,,
932,07/26/19 02:00:00 AM,7.0,43.27,,,,,
933,07/26/19 02:15:00 AM,7.0,43.20,,,,,
934,07/26/19 02:30:00 AM,7.0,43.12,,,,,
935,07/26/19 02:45:00 AM,7.0,43.00,,,,,
936,07/26/19 03:00:00 AM,7.0,42.93,,,,,
937,07/26/19 03:15:00 AM,6.6,42.85,,,,,
938,07/26/19 03:30:00 AM,7.0,42.75,,,,,
939,07/26/19 03:45:00 AM,7.0,42.67,,,,,
940,07/26/19 04:00:00 AM,7.0,42.57,,,,,
941,07/26/19 04:15:00 AM,7.0,42.46,,,,,
942,07/26/19 04:30:00 AM,7.0,42.31,,,,,
943,07/26/19 04:45:00 AM,7.0,42.17,,,,,
944,07/26/19 05:00:00 AM,7.0,41.99,,,,,
945,07/26/19 05:15:00 AM,7.0,41.88,,,,,
946,07/26/19 05:30:00 AM,7.0,41.81,,,,,
947,07/26/19 05:45:00 AM,7.0,41.74,,,,,
948,07/26/19 06:00:00 AM,7.0,41.65,,,,,
949,07/26/19 06:15:00 AM,7.0,41.61,,,,,
950,07/26/19 06:30:00 AM,7.0,41.58,,,,,
951,07/26/19 06:45:00 AM,7.0,41.54,,,,,
952,07/26/19 07:00:00 AM,7.0,41.54,,,,,
953,07/26/19 07:15:00 AM,7.0,41.58,,,,,
954,07/26/19 07:30:00 AM,7.0,41.58,,,,,
955,07/26/19 07:45:00 AM,7.0,41.54,,,,,
956,07/26/19 08:00:00 AM,7.0,41.65,,,,,
957,07/26/19 08:15:00 AM,7.0,41.79,,,,,
958,07/26/19 08:30:00 AM,7.0,41.85,,,,,
959,07/26/19 08:45:00 AM,7.0,41.95,,,,,
960,07/26/19 09:00:00 AM,7.0,42.10,,,,,
961,07/26/19 09:15:00 AM,7.0,42.35,,,,,
962,07/26/19 09:30:00 AM,7.0,42.69,,,,,
963,07/26/19 09:45:00 AM,7.0,43.45,,,,,
964,07/26/19 10:00:00 AM,7.0,43.97,,,,,
965,07/26/19 10:15:00 AM,7.0,44.46,,,,,
966,07/26/19 10:30:00 AM,7.0,44.82,,,,,
967,07/26/19 10:45:00 AM,7.0,45.39,,,,,
968,07/26/19 11:00:00 AM,7.0,45.77,,,,,
969,07/26/19 11:15:00 AM,7.0,46.06,,,,,
970,07/26/19 11:30:00 AM,7.7,46.27,,,,,
971,07/26/19 11:45:00 AM,7.0,46.45,,,,,
972,07/26/19 12:00:00 PM,7.0,47.05,,,,,
973,07/26/19 12:15:00 PM,7.7,47.57,,,,,
974,07/26/19 12:30:00 PM,7.0,47.98,,,,,
975,07/26/19 12:45:00 PM,7.0,48.04,,,,,
976,07/26/19 01:00:00 PM,7.0,48.42,,,,,
977,07/26/19 01:15:00 PM,7.7,49.17,,,,,
978,07/26/19 01:30:00 PM,7.7,49.62,,,,,
979,07/26/19 01:45:00 PM,6.9,49.73,,,,,
980,07/26/19 02:00:00 PM,7.7,50.40,,,,,
981,07/26/19 02:15:00 PM,6.9,50.36,,,,,
982,07/26/19 02:30:00 PM,6.9,50.25,,,,,
983,07/26/19 02:45:00 PM,6.9,50.07,,,,,
984,07/26/19 03:00:00 PM,6.9,50.27,,,,,
985,07/26/19 03:15:00 PM,6.9,50.34,,,,,
986,07/26/19 03:30:00 PM,6.9,50.41,,,,,
987,07/26/19 03:45:00 PM,6.9,50.07,,,,,
988,07/26/19 04:00:00 PM,6.9,49.89,,,,,
989,07/26/19 04:15:00 PM,6.9,49.73,,,,,
990,07/26/19 04:30:00 PM,6.9,49.46,,,,,
991,07/26/19 04:45:00 PM,6.9,49.19,,,,,
992,07/26/19 05:00:00 PM,7.7,48.92,,,,,
993,07/26/19 05:15:00 PM,7.0,48.65,,,,,
994,07/26/19 05:30:00 PM,7.0,48.43,,,,,
995,07/26/19 05:45:00 PM,7.0,48.13,,,,,
996,07/26/19 06:00:00 PM,7.0,47.84,,,,,
997,07/26/19 06:15:00 PM,7.0,47.61,,,,,
998,07/26/19 06:30:00 PM,7.0,47.34,,,,,
999,07/26/19 06:45:00 PM,7.7,47.10,,,,,
1000,07/26/19 07:00:00 PM,7.0,46.87,,,,,
1001,07/26/19 07:15:00 PM,7.0,46.69,,,,,
1002,07/26/19 07:30:00 PM,7.0,46.45,,,,,
1003,07/26/19 07:45:00 PM,7.0,46.24,,,,,
1004,07/26/19 08:00:00 PM,7.7,46.02,,,,,
1005,07/26/19 08:15:00 PM,7.0,45.79,,,,,
1006,07/26/19 08:30:00 PM,7.0,45.57,,,,,
1007,07/26/19 08:45:00 PM,7.0,45.39,,,,,
1008,07/26/19 09:00:00 PM,7.0,45.19,,,,,
1009,07/26/19 09:15:00 PM,7.0,45.00,,,,,
1010,07/26/19 09:30:00 PM,7.7,44.85,,,,,
1011,07/26/19 09:45:00 PM,7.0,44.71,,,,,
1012,07/26/19 10:00:00 PM,7.7,44.56,,,,,
1013,07/26/19 10:15:00 PM,7.0,44.40,,,,,
1014,07/26/19 10:30:00 PM,7.7,44.26,,,,,
1015,07/26/19 10:45:00 PM,7.7,44.11,,,,,
1016,07/26/19 11:00:00 PM,7.0,43.97,,,,,
1017,07/26/19 11:15:00 PM,7.7,43.83,,,,,
1018,07/26/19 11:30:00 PM,7.0,43.75,,,,,
1019,07/26/19 11:45:00 PM,7.7,43.65,,,,,
1020,07/27/19 12:00:00 AM,7.7,43.52,,,,,
1021,07/27/19 12:15:00 AM,7.7,43.41,,,,,
1022,07/27/19 12:30:00 AM,7.7,43.29,,,,,
1023,07/27/19 12:45:00 AM,7.7,43.20,,,,,
1024,07/27/19 01:00:00 AM,7.7,43.07,,,,,
1025,07/27/19 01:15:00 AM,7.7,42.98,,,,,
1026,07/27/19 01:30:00 AM,7.7,42.87,,,,,
1027,07/27/19 01:45:00 AM,7.7,42.80,,,,,
1028,07/27/19 02:00:00 AM,7.7,42.71,,,,,
1029,07/27/19 02:15:00 AM,7.0,42.69,,,,,
1030,07/27/19 02:30:00 AM,7.7,42.60,,,,,
1031,07/27/19 02:45:00 AM,7.7,42.53,,,,,
1032,07/27/19 03:00:00 AM,7.7,42.48,,,,,
1033,07/27/19 03:15:00 AM,7.7,42.35,,,,,
1034,07/27/19 03:30:00 AM,7.7,42.31,,,,,
1035,07/27/19 03:45:00 AM,7.7,42.21,,,,,
1036,07/27/19 04:00:00 AM,7.7,42.17,,,,,
1037,07/27/19 04:15:00 AM,7.7,42.10,,,,,
1038,07/27/19 04:30:00 AM,7.7,42.04,,,,,
1039,07/27/19 04:45:00 AM,7.7,41.99,,,,,
1040,07/27/19 05:00:00 AM,7.7,41.92,,,,,
1041,07/27/19 05:15:00 AM,7.7,41.85,,,,,
1042,07/27/19 05:30:00 AM,7.7,41.81,,,,,
1043,07/27/19 05:45:00 AM,7.7,41.74,,,,,
1044,07/27/19 06:00:00 AM,7.7,41.68,,,,,
1045,07/27/19 06:15:00 AM,7.7,41.65,,,,,
1046,07/27/19 06:30:00 AM,7.7,41.59,,,,,
1047,07/27/19 06:45:00 AM,7.7,41.52,,,,,
1048,07/27/19 07:00:00 AM,7.7,41.50,,,,,
1049,07/27/19 07:15:00 AM,7.7,41.47,,,,,
1050,07/27/19 07:30:00 AM,7.7,41.47,,,,,
1051,07/27/19 07:45:00 AM,7.7,41.50,,,,,
1052,07/27/19 08:00:00 AM,7.7,41.58,,,,,
1053,07/27/19 08:15:00 AM,7.7,41.61,,,,,
1054,07/27/19 08:30:00 AM,7.7,41.74,,,,,
1055,07/27/19 08:45:00 AM,7.7,41.85,,,,,
1056,07/27/19 09:00:00 AM,7.7,41.97,,,,,
1057,07/27/19 09:15:00 AM,7.0,42.24,,,,,
1058,07/27/19 09:30:00 AM,7.7,42.46,,,,,
1059,07/27/19 09:45:00 AM,7.0,42.64,,,,,
1060,07/27/19 10:00:00 AM,7.7,42.85,,,,,
1061,07/27/19 10:15:00 AM,7.7,43.02,,,,,
1062,07/27/19 10:30:00 AM,7.7,43.12,,,,,
1063,07/27/19 10:45:00 AM,7.7,43.56,,,,,
1064,07/27/19 11:00:00 AM,7.0,44.24,,,,,
1065,07/27/19 11:15:00 AM,7.7,44.83,,,,,
1066,07/27/19 11:30:00 AM,7.7,45.07,,,,,
1067,07/27/19 11:45:00 AM,7.7,45.28,,,,,
1068,07/27/19 12:00:00 PM,7.7,45.57,,,,,
1069,07/27/19 12:15:00 PM,7.7,45.73,,,,,
1070,07/27/19 12:30:00 PM,7.7,45.73,,,,,
1071,07/27/19 12:45:00 PM,7.0,46.15,,,,,
1072,07/27/19 01:00:00 PM,7.7,46.22,,,,,
1073,07/27/19 01:15:00 PM,7.0,46.13,,,,,
1074,07/27/19 01:30:00 PM,7.7,46.17,,,,,
1075,07/27/19 01:45:00 PM,7.7,46.76,,,,,
1076,07/27/19 02:00:00 PM,7.7,47.19,,,,,
1077,07/27/19 02:15:00 PM,7.7,47.77,,,,,
1078,07/27/19 02:30:00 PM,7.7,48.49,,,,,
1079,07/27/19 02:45:00 PM,7.7,49.01,,,,,
1080,07/27/19 03:00:00 PM,7.7,48.96,,,,,
1081,07/27/19 03:15:00 PM,7.7,48.87,,,,,
1082,07/27/19 03:30:00 PM,7.7,48.81,,,,,
1083,07/27/19 03:45:00 PM,7.7,48.74,,,,,
1084,07/27/19 04:00:00 PM,7.7,48.81,,,,,
1085,07/27/19 04:15:00 PM,7.7,48.74,,,,,
1086,07/27/19 04:30:00 PM,7.7,48.78,,,,,
1087,07/27/19 04:45:00 PM,7.7,48.72,,,,,
1088,07/27/19 05:00:00 PM,7.0,48.81,,,,,
1089,07/27/19 05:15:00 PM,7.7,48.72,,,,,
1090,07/27/19 05:30:00 PM,7.0,48.60,,,,,
1091,07/27/19 05:45:00 PM,7.7,48.36,,,,,
1092,07/27/19 06:00:00 PM,7.7,48.07,,,,,
1093,07/27/19 06:15:00 PM,7.0,47.77,,,,,
1094,07/27/19 06:30:00 PM,7.7,47.46,,,,,
1095,07/27/19 06:45:00 PM,7.0,47.17,,,,,
1096,07/27/19 07:00:00 PM,7.7,46.94,,,,,
1097,07/27/19 07:15:00 PM,7.7,46.69,,,,,
1098,07/27/19 07:30:00 PM,7.7,46.45,,,,,
1099,07/27/19 07:45:00 PM,7.7,46.22,,,,,
1100,07/27/19 08:00:00 PM,7.7,46.00,,,,,
1101,07/27/19 08:15:00 PM,7.7,45.79,,,,,
1102,07/27/19 08:30:00 PM,7.7,45.64,,,,,
1103,07/27/19 08:45:00 PM,7.7,45.46,,,,,
1104,07/27/19 09:00:00 PM,7.7,45.28,,,,,
1105,07/27/19 09:15:00 PM,7.7,45.18,,,,,
1106,07/27/19 09:30:00 PM,7.0,44.92,,,,,
1107,07/27/19 09:45:00 PM,7.7,44.76,,,,,
1108,07/27/19 10:00:00 PM,7.7,44.60,,,,,
1109,07/27/19 10:15:00 PM,7.7,44.40,,,,,
1110,07/27/19 10:30:00 PM,7.7,44.26,,,,,
1111,07/27/19 10:45:00 PM,7.7,44.15,,,,,
1112,07/27/19 11:00:00 PM,7.7,44.02,,,,,
1113,07/27/19 11:15:00 PM,7.0,43.88,,,,,
1114,07/27/19 11:30:00 PM,7.7,43.75,,,,,
1115,07/27/19 11:45:00 PM,7.7,43.66,,,,,
1116,07/28/19 12:00:00 AM,7.7,43.59,,,,,
1117,07/28/19 12:15:00 AM,7.7,43.50,,,,,
1118,07/28/19 12:30:00 AM,7.7,43.48,,,,,
1119,07/28/19 12:45:00 AM,7.7,43.34,,,,,
1120,07/28/19 01:00:00 AM,7.7,43.27,,,,,
1121,07/28/19 01:15:00 AM,7.7,43.16,,,,,
1122,07/28/19 01:30:00 AM,7.7,43.07,,,,,
1123,07/28/19 01:45:00 AM,7.7,43.00,,,,,
1124,07/28/19 02:00:00 AM,7.7,42.91,,,,,
1125,07/28/19 02:15:00 AM,8.1,42.78,,,,,
1126,07/28/19 02:30:00 AM,7.7,42.71,,,,,
1127,07/28/19 02:45:00 AM,7.7,42.57,,,,,
1128,07/28/19 03:00:00 AM,7.7,42.46,,,,,
1129,07/28/19 03:15:00 AM,7.7,42.33,,,,,
1130,07/28/19 03:30:00 AM,7.7,42.26,,,,,
1131,07/28/19 03:45:00 AM,7.7,42.13,,,,,
1132,07/28/19 04:00:00 AM,7.7,42.12,,,,,
1133,07/28/19 04:15:00 AM,7.7,42.04,,,,,
1134,07/28/19 04:30:00 AM,7.7,41.97,,,,,
1135,07/28/19 04:45:00 AM,7.7,41.92,,,,,
1136,07/28/19 05:00:00 AM,7.7,41.85,,,,,
1137,07/28/19 05:15:00 AM,7.7,41.81,,,,,
1138,07/28/19 05:30:00 AM,7.7,41.74,,,,,
1139,07/28/19 05:45:00 AM,7.7,41.67,,,,,
1140,07/28/19 06:00:00 AM,7.7,41.65,,,,,
1141,07/28/19 06:15:00 AM,7.7,41.58,,,,,
1142,07/28/19 06:30:00 AM,7.7,41.50,,,,,
1143,07/28/19 06:45:00 AM,7.7,41.50,,,,,
1144,07/28/19 07:00:00 AM,7.7,41.45,,,,,
1145,07/28/19 07:15:00 AM,7.7,41.45,,,,,
1146,07/28/19 07:30:00 AM,7.7,41.50,,,,,
1147,07/28/19 07:45:00 AM,7.7,41.52,,,,,
1148,07/28/19 08:00:00 AM,7.7,41.61,,,,,
1149,07/28/19 08:15:00 AM,7.7,41.67,,,,,
1150,07/28/19 08:30:00 AM,7.7,41.81,,,,,
1151,07/28/19 08:45:00 AM,7.7,41.99,,,,,
1152,07/28/19 09:00:00 AM,7.7,42.21,,,,,
1153,07/28/19 09:15:00 AM,8.1,42.35,,,,,
1154,07/28/19 09:30:00 AM,7.7,42.57,,,,,
1155,07/28/19 09:45:00 AM,7.7,42.91,,,,,
1156,07/28/19 10:00:00 AM,7.7,43.21,,,,,
1157,07/28/19 10:15:00 AM,7.7,43.45,,,,,
1158,07/28/19 10:30:00 AM,7.7,43.66,,,,,
1159,07/28/19 10:45:00 AM,7.7,44.17,,,,,
1160,07/28/19 11:00:00 AM,7.7,44.82,,,,,
1161,07/28/19 11:15:00 AM,7.7,45.52,,,,,
1162,07/28/19 11:30:00 AM,7.7,46.27,,,,,
1163,07/28/19 11:45:00 AM,8.1,47.17,,,,,
1164,07/28/19 12:00:00 PM,7.7,48.04,,,,,
1165,07/28/19 12:15:00 PM,7.7,48.51,,,,,
1166,07/28/19 12:30:00 PM,7.7,48.96,,,,,
1167,07/28/19 12:45:00 PM,7.7,49.39,,,,,
1168,07/28/19 01:00:00 PM,7.7,50.18,,,,,
1169,07/28/19 01:15:00 PM,7.7,50.50,,,,,
1170,07/28/19 01:30:00 PM,8.1,51.03,,,,,
1171,07/28/19 01:45:00 PM,8.1,51.42,,,,,
1172,07/28/19 02:00:00 PM,8.1,51.64,,,,,
1173,07/28/19 02:15:00 PM,8.1,52.05,,,,,
1174,07/28/19 02:30:00 PM,8.1,52.11,,,,,
1175,07/28/19 02:45:00 PM,7.7,52.66,,,,,
1176,07/28/19 03:00:00 PM,7.7,53.40,,,,,
1177,07/28/19 03:15:00 PM,8.0,53.67,,,,,
1178,07/28/19 03:30:00 PM,7.7,53.64,,,,,
1179,07/28/19 03:45:00 PM,8.0,53.28,,,,,
1180,07/28/19 04:00:00 PM,7.7,52.99,,,,,
1181,07/28/19 04:15:00 PM,8.0,52.70,,,,,
1182,07/28/19 04:30:00 PM,7.7,52.30,,,,,
1183,07/28/19 04:45:00 PM,7.7,51.87,,,,,
1184,07/28/19 05:00:00 PM,7.7,51.42,,,,,
1185,07/28/19 05:15:00 PM,8.1,50.95,,,,,
1186,07/28/19 05:30:00 PM,8.1,50.56,,,,,
1187,07/28/19 05:45:00 PM,7.7,50.11,,,,,
1188,07/28/19 06:00:00 PM,7.7,49.68,,,,,
1189,07/28/19 06:15:00 PM,7.7,49.17,,,,,
1190,07/28/19 06:30:00 PM,8.1,48.70,,,,,
1191,07/28/19 06:45:00 PM,7.7,48.36,,,,,
1192,07/28/19 07:00:00 PM,7.7,47.98,,,,,
1193,07/28/19 07:15:00 PM,7.7,47.70,,,,,
1194,07/28/19 07:30:00 PM,7.7,47.43,,,,,
1195,07/28/19 07:45:00 PM,8.1,47.19,,,,,
1196,07/28/19 08:00:00 PM,8.1,46.90,,,,,
1197,07/28/19 08:15:00 PM,7.7,46.72,,,,,
1198,07/28/19 08:30:00 PM,8.1,46.47,,,,,
1199,07/28/19 08:45:00 PM,8.1,46.29,,,,,
1200,07/28/19 09:00:00 PM,7.7,46.09,,,,,
1201,07/28/19 09:15:00 PM,7.7,45.95,,,,,
1202,07/28/19 09:30:00 PM,8.1,45.72,,,,,
1203,07/28/19 09:45:00 PM,8.1,45.55,,,,,
1204,07/28/19 10:00:00 PM,7.7,45.41,,,,,
1205,07/28/19 10:15:00 PM,8.1,45.32,,,,,
1206,07/28/19 10:30:00 PM,8.1,45.14,,,,,
1207,07/28/19 10:45:00 PM,8.1,45.00,,,,,
1208,07/28/19 11:00:00 PM,8.1,44.83,,,,,
1209,07/28/19 11:15:00 PM,8.1,44.71,,,,,
1210,07/28/19 11:30:00 PM,8.1,44.60,,,,,
1211,07/28/19 11:45:00 PM,8.1,44.47,,,,,
1212,07/29/19 12:00:00 AM,8.1,44.29,,,,,
1213,07/29/19 12:15:00 AM,8.1,44.02,,,,,
1214,07/29/19 12:30:00 AM,8.1,43.75,,,,,
1215,07/29/19 12:45:00 AM,8.1,43.57,,,,,
1216,07/29/19 01:00:00 AM,7.7,43.48,,,,,
1217,07/29/19 01:15:00 AM,8.1,43.41,,,,,
1218,07/29/19 01:30:00 AM,8.1,43.34,,,,,
1219,07/29/19 01:45:00 AM,8.1,43.23,,,,,
1220,07/29/19 02:00:00 AM,8.1,43.09,,,,,
1221,07/29/19 02:15:00 AM,8.1,42.93,,,,,
1222,07/29/19 02:30:00 AM,8.1,42.76,,,,,
1223,07/29/19 02:45:00 AM,8.1,42.60,,,,,
1224,07/29/19 03:00:00 AM,8.1,42.53,,,,,
1225,07/29/19 03:15:00 AM,8.1,42.46,,,,,
1226,07/29/19 03:30:00 AM,8.1,42.35,,,,,
1227,07/29/19 03:45:00 AM,8.1,42.26,,,,,
1228,07/29/19 04:00:00 AM,8.1,42.19,,,,,
1229,07/29/19 04:15:00 AM,8.1,42.12,,,,,
1230,07/29/19 04:30:00 AM,8.1,41.97,,,,,
1231,07/29/19 04:45:00 AM,8.1,41.92,,,,,
1232,07/29/19 05:00:00 AM,8.1,41.81,,,,,
1233,07/29/19 05:15:00 AM,8.1,41.67,,,,,
1234,07/29/19 05:30:00 AM,8.1,41.54,,,,,
1235,07/29/19 05:45:00 AM,8.1,41.47,,,,,
1236,07/29/19 06:00:00 AM,8.1,41.32,,,,,
1237,07/29/19 06:15:00 AM,7.8,41.14,,,,,
1238,07/29/19 06:30:00 AM,8.1,40.95,,,,,
1239,07/29/19 06:45:00 AM,8.1,40.84,,,,,
1240,07/29/19 07:00:00 AM,8.1,40.71,,,,,
1241,07/29/19 07:15:00 AM,8.1,40.62,,,,,
1242,07/29/19 07:30:00 AM,8.1,40.59,,,,,
1243,07/29/19 07:45:00 AM,8.1,40.73,,,,,
1244,07/29/19 08:00:00 AM,8.1,40.87,,,,,
1245,07/29/19 08:15:00 AM,8.1,41.31,,,,,
1246,07/29/19 08:30:00 AM,8.1,42.03,,,,,
1247,07/29/19 08:45:00 AM,8.1,42.85,,,,,
1248,07/29/19 09:00:00 AM,8.1,43.81,,,,,
1249,07/29/19 09:15:00 AM,8.1,44.78,,,,,
1250,07/29/19 09:30:00 AM,8.1,45.79,,,,,
1251,07/29/19 09:45:00 AM,8.1,46.89,,,,,
1252,07/29/19 10:00:00 AM,8.1,48.00,,,,,
1253,07/29/19 10:15:00 AM,8.8,49.12,,,,,
1254,07/29/19 10:30:00 AM,8.1,50.27,,,,,
1255,07/29/19 10:45:00 AM,8.8,51.44,,,,,
1256,07/29/19 11:00:00 AM,8.8,52.56,,,,,
1257,07/29/19 11:15:00 AM,8.8,53.80,,,,,
1258,07/29/19 11:30:00 AM,8.4,54.95,,,,,
1259,07/29/19 11:45:00 AM,8.8,56.08,,,,,
1260,07/29/19 12:00:00 PM,8.8,57.15,,,,,
1261,07/29/19 12:12:41 PM,,,,Logged,,,
1262,07/29/19 12:12:43 PM,,,,,Logged,,
1263,07/29/19 12:12:50 PM,,,,,Logged,,
1264,07/29/19 12:13:55 PM,,,Logged,,,,
1265,07/29/19 12:13:59 PM,,,,Logged,,,
1266,07/29/19 12:14:59 PM,,,Logged,,,,
1267,07/29/19 12:15:00 PM,-1.3,50.25,,,,,
1268,07/29/19 12:15:27 PM,,,,Logged,,,
1269,07/29/19 12:20:45 PM,,,Logged,,,,
1270,07/29/19 12:20:49 PM,,,,Logged,,,
1271,07/29/19 12:26:46 PM,,,Logged,,,,
1272,07/29/19 12:28:21 PM,,,,Logged,,,
1273,07/29/19 12:29:15 PM,,,,,Logged,,
1274,07/29/19 12:29:52 PM,,,,,Logged,,
1275,07/29/19 12:30:00 PM,-1.7,55.85,,,,,
1276,07/29/19 12:30:33 PM,,,,,Logged,,
1277,07/29/19 12:32:14 PM,,,,,Logged,,
1278,07/29/19 12:35:45 PM,,,,,Logged,,
1279,07/29/19 12:35:48 PM,,,Logged,,,,
1280,07/29/19 12:35:51 PM,,,,Logged,,,
1281,07/29/19 12:35:53 PM,,,,,Logged,,
1282,07/29/19 12:39:29 PM,,,Logged,,,,
1283,07/29/19 12:45:00 PM,8.0,59.52,,,,,
1284,07/29/19 01:00:00 PM,7.6,60.10,,,,,
1285,07/29/19 01:15:00 PM,7.6,59.88,,,,,
1286,07/29/19 01:30:00 PM,7.6,59.45,,,,,
1287,07/29/19 01:45:00 PM,7.6,59.58,,,,,
1288,07/29/19 02:00:00 PM,7.6,58.51,,,,,
1289,07/29/19 02:15:00 PM,7.6,57.81,,,,,
1290,07/29/19 02:30:00 PM,7.6,57.25,,,,,
1291,07/29/19 02:45:00 PM,7.7,56.39,,,,,
1292,07/29/19 03:00:00 PM,8.0,56.21,,,,,
1293,07/29/19 03:15:00 PM,7.7,55.69,,,,,
1294,07/29/19 03:30:00 PM,7.7,55.04,,,,,
1295,07/29/19 03:45:00 PM,7.7,55.06,,,,,
1296,07/29/19 04:00:00 PM,7.7,55.24,,,,,
1297,07/29/19 04:15:00 PM,7.7,54.61,,,,,
1298,07/29/19 04:30:00 PM,7.7,54.46,,,,,
1299,07/29/19 04:45:00 PM,7.7,54.10,,,,,
1300,07/29/19 05:00:00 PM,7.7,53.60,,,,,
1301,07/29/19 05:15:00 PM,8.0,53.11,,,,,
1302,07/29/19 05:30:00 PM,7.7,52.63,,,,,
1303,07/29/19 05:45:00 PM,7.7,52.16,,,,,
1304,07/29/19 06:00:00 PM,7.7,51.80,,,,,
1305,07/29/19 06:15:00 PM,7.7,51.42,,,,,
1306,07/29/19 06:30:00 PM,7.7,51.01,,,,,
1307,07/29/19 06:45:00 PM,7.7,50.70,,,,,
1308,07/29/19 07:00:00 PM,8.1,50.40,,,,,
1309,07/29/19 07:15:00 PM,8.1,50.13,,,,,
1310,07/29/19 07:30:00 PM,7.7,49.91,,,,,
1311,07/29/19 07:45:00 PM,8.1,49.68,,,,,
1312,07/29/19 08:00:00 PM,8.1,49.41,,,,,
1313,07/29/19 08:15:00 PM,8.1,49.12,,,,,
1314,07/29/19 08:30:00 PM,8.1,48.67,,,,,
1315,07/29/19 08:45:00 PM,8.1,48.27,,,,,
1316,07/29/19 09:00:00 PM,8.1,47.89,,,,,
1317,07/29/19 09:15:00 PM,8.1,47.50,,,,,
1318,07/29/19 09:30:00 PM,8.1,47.23,,,,,
1319,07/29/19 09:45:00 PM,7.7,46.94,,,,,
1320,07/29/19 10:00:00 PM,8.1,46.65,,,,,
1321,07/29/19 10:15:00 PM,7.7,46.36,,,,,
1322,07/29/19 10:30:00 PM,8.1,46.08,,,,,
1323,07/29/19 10:45:00 PM,7.7,45.81,,,,,
1324,07/29/19 11:00:00 PM,8.1,45.57,,,,,
1325,07/29/19 11:15:00 PM,8.1,45.28,,,,,
1326,07/29/19 11:30:00 PM,7.7,45.05,,,,,
1327,07/29/19 11:45:00 PM,8.1,44.83,,,,,
1328,07/30/19 12:00:00 AM,8.1,44.60,,,,,
1329,07/30/19 12:15:00 AM,7.7,44.38,,,,,
1330,07/30/19 12:30:00 AM,7.7,44.17,,,,,
1331,07/30/19 12:45:00 AM,7.7,44.02,,,,,
1332,07/30/19 01:00:00 AM,8.1,43.88,,,,,
1333,07/30/19 01:15:00 AM,8.1,43.72,,,,,
1334,07/30/19 01:30:00 AM,8.1,43.57,,,,,
1335,07/30/19 01:45:00 AM,7.7,43.45,,,,,
1336,07/30/19 02:00:00 AM,7.7,43.30,,,,,
1337,07/30/19 02:15:00 AM,7.7,43.14,,,,,
1338,07/30/19 02:30:00 AM,8.1,42.98,,,,,
1339,07/30/19 02:45:00 AM,8.1,42.78,,,,,
1340,07/30/19 03:00:00 AM,8.1,42.62,,,,,
1341,07/30/19 03:15:00 AM,7.7,42.48,,,,,
1342,07/30/19 03:30:00 AM,7.7,42.31,,,,,
1343,07/30/19 03:45:00 AM,8.1,42.19,,,,,
1344,07/30/19 04:00:00 AM,7.7,42.06,,,,,
1345,07/30/19 04:15:00 AM,8.1,41.95,,,,,
1346,07/30/19 04:30:00 AM,8.1,41.83,,,,,
1347,07/30/19 04:45:00 AM,7.7,41.74,,,,,
1348,07/30/19 05:00:00 AM,8.1,41.65,,,,,
1349,07/30/19 05:15:00 AM,8.1,41.61,,,,,
1350,07/30/19 05:30:00 AM,8.1,41.52,,,,,
1351,07/30/19 05:45:00 AM,8.1,41.45,,,,,
1352,07/30/19 06:00:00 AM,7.8,41.32,,,,,
1353,07/30/19 06:15:00 AM,8.1,41.31,,,,,
1354,07/30/19 06:30:00 AM,8.1,41.25,,,,,
1355,07/30/19 06:45:00 AM,7.8,41.25,,,,,
1356,07/30/19 07:00:00 AM,8.1,41.38,,,,,
1357,07/30/19 07:15:00 AM,7.8,41.38,,,,,
1358,07/30/19 07:30:00 AM,8.1,41.54,,,,,
1359,07/30/19 07:45:00 AM,8.1,41.68,,,,,
1360,07/30/19 08:00:00 AM,7.7,41.85,,,,,
1361,07/30/19 08:15:00 AM,7.7,41.99,,,,,
1362,07/30/19 08:30:00 AM,8.1,42.17,,,,,
