Date,Time,ms,LEVEL,TEMPERATURE,Timestamp
7/19/2019,8:12:49 PM,0,0.818,5.958,7/19/19 20:12:49
7/19/2019,8:27:49 PM,0,0.8162,5.96,7/19/19 20:27:49
7/19/2019,8:42:49 PM,0,0.8183,5.957,7/19/19 20:42:49
7/19/2019,8:57:49 PM,0,0.8145,5.958,7/19/19 20:57:49
7/19/2019,9:12:49 PM,0,0.8163,5.967,7/19/19 21:12:49
7/19/2019,9:27:49 PM,0,0.8175,5.925,7/19/19 21:27:49
7/19/2019,9:42:49 PM,0,0.8142,5.897,7/19/19 21:42:49
7/19/2019,9:57:49 PM,0,0.8164,5.895,7/19/19 21:57:49
7/19/2019,10:12:49 PM,0,0.8147,5.898,7/19/19 22:12:49
7/19/2019,10:27:49 PM,0,0.8151,5.893,7/19/19 22:27:49
7/19/2019,10:42:49 PM,0,0.8162,5.883,7/19/19 22:42:49
7/19/2019,10:57:49 PM,0,0.8154,5.877,7/19/19 22:57:49
7/19/2019,11:12:49 PM,0,0.8177,5.874,7/19/19 23:12:49
7/19/2019,11:27:49 PM,0,0.8143,5.888,7/19/19 23:27:49
7/19/2019,11:42:49 PM,0,0.8174,5.878,7/19/19 23:42:49
7/19/2019,11:57:49 PM,0,0.8136,5.871,7/19/19 23:57:49
7/20/2019,12:12:49 AM,0,0.8146,5.862,7/20/19 00:12:49
7/20/2019,12:27:49 AM,0,0.8143,5.856,7/20/19 00:27:49
7/20/2019,12:42:49 AM,0,0.8158,5.854,7/20/19 00:42:49
7/20/2019,12:57:49 AM,0,0.8157,5.858,7/20/19 00:57:49
7/20/2019,1:12:49 AM,0,0.8162,5.871,7/20/19 01:12:49
7/20/2019,1:27:49 AM,0,0.8139,5.874,7/20/19 01:27:49
7/20/2019,1:42:49 AM,0,0.8175,5.829,7/20/19 01:42:49
7/20/2019,1:57:49 AM,0,0.8236,5.843,7/20/19 01:57:49
7/20/2019,2:12:49 AM,0,0.8155,5.818,7/20/19 02:12:49
7/20/2019,2:27:49 AM,0,0.8194,5.81,7/20/19 02:27:49
7/20/2019,2:42:49 AM,0,0.8211,5.816,7/20/19 02:42:49
7/20/2019,2:57:49 AM,0,0.8238,5.812,7/20/19 02:57:49
7/20/2019,3:12:49 AM,0,0.8214,5.797,7/20/19 03:12:49
7/20/2019,3:27:49 AM,0,0.8266,5.8,7/20/19 03:27:49
7/20/2019,3:42:49 AM,0,0.8244,5.793,7/20/19 03:42:49
7/20/2019,3:57:49 AM,0,0.8297,5.756,7/20/19 03:57:49
7/20/2019,4:12:49 AM,0,0.8276,5.754,7/20/19 04:12:49
7/20/2019,4:27:49 AM,0,0.8272,5.759,7/20/19 04:27:49
7/20/2019,4:42:49 AM,0,0.8263,5.767,7/20/19 04:42:49
7/20/2019,4:57:49 AM,0,0.8329,5.738,7/20/19 04:57:49
7/20/2019,5:12:49 AM,0,0.8289,5.708,7/20/19 05:12:49
7/20/2019,5:27:49 AM,0,0.8314,5.702,7/20/19 05:27:49
7/20/2019,5:42:49 AM,0,0.836,5.696,7/20/19 05:42:49
7/20/2019,5:57:49 AM,0,0.8345,5.684,7/20/19 05:57:49
7/20/2019,6:12:49 AM,0,0.8345,5.681,7/20/19 06:12:49
7/20/2019,6:27:49 AM,0,0.8363,5.673,7/20/19 06:27:49
7/20/2019,6:42:49 AM,0,0.839,5.654,7/20/19 06:42:49
7/20/2019,6:57:49 AM,0,0.8401,5.646,7/20/19 06:57:49
7/20/2019,7:12:49 AM,0,0.8412,5.63,7/20/19 07:12:49
7/20/2019,7:27:49 AM,0,0.8411,5.645,7/20/19 07:27:49
7/20/2019,7:42:49 AM,0,0.84,5.608,7/20/19 07:42:49
7/20/2019,7:57:49 AM,0,0.8402,5.59,7/20/19 07:57:49
7/20/2019,8:12:49 AM,0,0.8432,5.59,7/20/19 08:12:49
7/20/2019,8:27:49 AM,0,0.8377,5.589,7/20/19 08:27:49
7/20/2019,8:42:49 AM,0,0.8363,5.597,7/20/19 08:42:49
7/20/2019,8:57:49 AM,0,0.8389,5.614,7/20/19 08:57:49
7/20/2019,9:12:49 AM,0,0.8367,5.624,7/20/19 09:12:49
7/20/2019,9:27:49 AM,0,0.8375,5.642,7/20/19 09:27:49
7/20/2019,9:42:49 AM,0,0.8353,5.643,7/20/19 09:42:49
7/20/2019,9:57:49 AM,0,0.8346,5.644,7/20/19 09:57:49
7/20/2019,10:12:49 AM,0,0.8354,5.662,7/20/19 10:12:49
7/20/2019,10:27:49 AM,0,0.8367,5.668,7/20/19 10:27:49
7/20/2019,10:42:49 AM,0,0.8331,5.673,7/20/19 10:42:49
7/20/2019,10:57:49 AM,0,0.8327,5.688,7/20/19 10:57:49
7/20/2019,11:12:49 AM,0,0.8329,5.701,7/20/19 11:12:49
7/20/2019,11:27:49 AM,0,0.836,5.718,7/20/19 11:27:49
7/20/2019,11:42:49 AM,0,0.8322,5.721,7/20/19 11:42:49
7/20/2019,11:57:49 AM,0,0.8331,5.728,7/20/19 11:57:49
7/20/2019,12:12:49 PM,0,0.8337,5.74,7/20/19 12:12:49
7/20/2019,12:27:49 PM,0,0.8297,5.748,7/20/19 12:27:49
7/20/2019,12:42:49 PM,0,0.8394,5.762,7/20/19 12:42:49
7/20/2019,12:57:49 PM,0,0.833,5.772,7/20/19 12:57:49
7/20/2019,1:12:49 PM,0,0.8335,5.779,7/20/19 13:12:49
7/20/2019,1:27:49 PM,0,0.8343,5.786,7/20/19 13:27:49
7/20/2019,1:42:49 PM,0,0.8364,5.796,7/20/19 13:42:49
7/20/2019,1:57:49 PM,0,0.8363,5.805,7/20/19 13:57:49
7/20/2019,2:12:49 PM,0,0.8355,5.814,7/20/19 14:12:49
7/20/2019,2:27:49 PM,0,0.8352,5.822,7/20/19 14:27:49
7/20/2019,2:42:49 PM,0,0.8352,5.828,7/20/19 14:42:49
7/20/2019,2:57:49 PM,0,0.8335,5.837,7/20/19 14:57:49
7/20/2019,3:12:49 PM,0,0.8357,5.846,7/20/19 15:12:49
7/20/2019,3:27:49 PM,0,0.8366,5.851,7/20/19 15:27:49
7/20/2019,3:42:49 PM,0,0.8362,5.857,7/20/19 15:42:49
7/20/2019,3:57:49 PM,0,0.8355,5.862,7/20/19 15:57:49
7/20/2019,4:12:49 PM,0,0.8363,5.869,7/20/19 16:12:49
7/20/2019,4:27:49 PM,0,0.8353,5.88,7/20/19 16:27:49
7/20/2019,4:42:49 PM,0,0.8323,5.887,7/20/19 16:42:49
7/20/2019,4:57:49 PM,0,0.8339,5.891,7/20/19 16:57:49
7/20/2019,5:12:49 PM,0,0.8336,5.892,7/20/19 17:12:49
7/20/2019,5:27:49 PM,0,0.8328,5.899,7/20/19 17:27:49
7/20/2019,5:42:49 PM,0,0.8353,5.904,7/20/19 17:42:49
7/20/2019,5:57:49 PM,0,0.8373,5.909,7/20/19 17:57:49
7/20/2019,6:12:49 PM,0,0.8332,5.91,7/20/19 18:12:49
7/20/2019,6:27:49 PM,0,0.8322,5.913,7/20/19 18:27:49
7/20/2019,6:42:49 PM,0,0.8346,5.92,7/20/19 18:42:49
7/20/2019,6:57:49 PM,0,0.8324,5.921,7/20/19 18:57:49
7/20/2019,7:12:49 PM,0,0.8291,5.923,7/20/19 19:12:49
7/20/2019,7:27:49 PM,0,0.8322,5.932,7/20/19 19:27:49
7/20/2019,7:42:49 PM,0,0.8344,5.935,7/20/19 19:42:49
7/20/2019,7:57:49 PM,0,0.8335,5.938,7/20/19 19:57:49
7/20/2019,8:12:49 PM,0,0.8313,5.943,7/20/19 20:12:49
7/20/2019,8:27:49 PM,0,0.833,5.954,7/20/19 20:27:49
7/20/2019,8:42:49 PM,0,0.8309,5.959,7/20/19 20:42:49
7/20/2019,8:57:49 PM,0,0.8328,5.965,7/20/19 20:57:49
7/20/2019,9:12:49 PM,0,0.8329,5.965,7/20/19 21:12:49
7/20/2019,9:27:49 PM,0,0.8295,5.974,7/20/19 21:27:49
7/20/2019,9:42:49 PM,0,0.8317,5.973,7/20/19 21:42:49
7/20/2019,9:57:49 PM,0,0.8277,5.89,7/20/19 21:57:49
7/20/2019,10:12:49 PM,0,0.8279,5.885,7/20/19 22:12:49
7/20/2019,10:27:49 PM,0,0.8255,5.901,7/20/19 22:27:49
7/20/2019,10:42:49 PM,0,0.8264,5.917,7/20/19 22:42:49
7/20/2019,10:57:49 PM,0,0.8244,5.897,7/20/19 22:57:49
7/20/2019,11:12:49 PM,0,0.8257,5.85,7/20/19 23:12:49
7/20/2019,11:27:49 PM,0,0.824,5.848,7/20/19 23:27:49
7/20/2019,11:42:49 PM,0,0.825,5.844,7/20/19 23:42:49
7/20/2019,11:57:49 PM,0,0.8276,5.844,7/20/19 23:57:49
7/21/2019,12:12:49 AM,0,0.8232,5.831,7/21/19 00:12:49
7/21/2019,12:27:49 AM,0,0.8252,5.823,7/21/19 00:27:49
7/21/2019,12:42:49 AM,0,0.8242,5.819,7/21/19 00:42:49
7/21/2019,12:57:49 AM,0,0.8237,5.816,7/21/19 00:57:49
7/21/2019,1:12:49 AM,0,0.822,5.808,7/21/19 01:12:49
7/21/2019,1:27:49 AM,0,0.8255,5.81,7/21/19 01:27:49
7/21/2019,1:42:49 AM,0,0.827,5.801,7/21/19 01:42:49
7/21/2019,1:57:49 AM,0,0.827,5.79,7/21/19 01:57:49
7/21/2019,2:12:49 AM,0,0.827,5.788,7/21/19 02:12:49
7/21/2019,2:27:49 AM,0,0.8242,5.781,7/21/19 02:27:49
7/21/2019,2:42:49 AM,0,0.8279,5.775,7/21/19 02:42:49
7/21/2019,2:57:49 AM,0,0.8297,5.758,7/21/19 02:57:49
7/21/2019,3:12:49 AM,0,0.829,5.764,7/21/19 03:12:49
7/21/2019,3:27:49 AM,0,0.83,5.757,7/21/19 03:27:49
7/21/2019,3:42:49 AM,0,0.8301,5.747,7/21/19 03:42:49
7/21/2019,3:57:49 AM,0,0.8315,5.749,7/21/19 03:57:49
7/21/2019,4:12:49 AM,0,0.8292,5.737,7/21/19 04:12:49
7/21/2019,4:27:49 AM,0,0.8317,5.725,7/21/19 04:27:49
7/21/2019,4:42:49 AM,0,0.8307,5.717,7/21/19 04:42:49
7/21/2019,4:57:49 AM,0,0.8357,5.712,7/21/19 04:57:49
7/21/2019,5:12:49 AM,0,0.8319,5.707,7/21/19 05:12:49
7/21/2019,5:27:49 AM,0,0.8375,5.699,7/21/19 05:27:49
7/21/2019,5:42:49 AM,0,0.8346,5.693,7/21/19 05:42:49
7/21/2019,5:57:49 AM,0,0.8361,5.682,7/21/19 05:57:49
7/21/2019,6:12:49 AM,0,0.8352,5.678,7/21/19 06:12:49
7/21/2019,6:27:49 AM,0,0.8358,5.67,7/21/19 06:27:49
7/21/2019,6:42:49 AM,0,0.8357,5.669,7/21/19 06:42:49
7/21/2019,6:57:49 AM,0,0.8389,5.661,7/21/19 06:57:49
7/21/2019,7:12:49 AM,0,0.8417,5.65,7/21/19 07:12:49
7/21/2019,7:27:49 AM,0,0.8391,5.651,7/21/19 07:27:49
7/21/2019,7:42:49 AM,0,0.8357,5.647,7/21/19 07:42:49
7/21/2019,7:57:49 AM,0,0.8378,5.651,7/21/19 07:57:49
7/21/2019,8:12:49 AM,0,0.8398,5.66,7/21/19 08:12:49
7/21/2019,8:27:49 AM,0,0.8412,5.65,7/21/19 08:27:49
7/21/2019,8:42:49 AM,0,0.836,5.655,7/21/19 08:42:49
7/21/2019,8:57:49 AM,0,0.8378,5.656,7/21/19 08:57:49
7/21/2019,9:12:49 AM,0,0.8355,5.661,7/21/19 09:12:49
7/21/2019,9:27:49 AM,0,0.835,5.679,7/21/19 09:27:49
7/21/2019,9:42:49 AM,0,0.8383,5.691,7/21/19 09:42:49
7/21/2019,9:57:49 AM,0,0.8377,5.699,7/21/19 09:57:49
7/21/2019,10:12:49 AM,0,0.8367,5.708,7/21/19 10:12:49
7/21/2019,10:27:49 AM,0,0.8361,5.721,7/21/19 10:27:49
7/21/2019,10:42:49 AM,0,0.8349,5.729,7/21/19 10:42:49
7/21/2019,10:57:49 AM,0,0.8369,5.745,7/21/19 10:57:49
7/21/2019,11:12:49 AM,0,0.8322,5.758,7/21/19 11:12:49
7/21/2019,11:27:49 AM,0,0.8345,5.776,7/21/19 11:27:49
7/21/2019,11:42:49 AM,0,0.8344,5.778,7/21/19 11:42:49
7/21/2019,11:57:49 AM,0,0.8317,5.787,7/21/19 11:57:49
7/21/2019,12:12:49 PM,0,0.834,5.794,7/21/19 12:12:49
7/21/2019,12:27:49 PM,0,0.829,5.803,7/21/19 12:27:49
7/21/2019,12:42:49 PM,0,0.8356,5.812,7/21/19 12:42:49
7/21/2019,12:57:49 PM,0,0.832,5.818,7/21/19 12:57:49
7/21/2019,1:12:49 PM,0,0.8332,5.83,7/21/19 13:12:49
7/21/2019,1:27:49 PM,0,0.8329,5.851,7/21/19 13:27:49
7/21/2019,1:42:49 PM,0,0.8305,5.859,7/21/19 13:42:49
7/21/2019,1:57:49 PM,0,0.8272,5.847,7/21/19 13:57:49
7/21/2019,2:12:49 PM,0,0.8283,5.854,7/21/19 14:12:49
7/21/2019,2:27:49 PM,0,0.8273,5.859,7/21/19 14:27:49
7/21/2019,2:42:49 PM,0,0.8252,5.873,7/21/19 14:42:49
7/21/2019,2:57:49 PM,0,0.8284,5.886,7/21/19 14:57:49
7/21/2019,3:12:49 PM,0,0.8313,5.906,7/21/19 15:12:49
7/21/2019,3:27:49 PM,0,0.8266,5.899,7/21/19 15:27:49
7/21/2019,3:42:49 PM,0,0.8307,5.904,7/21/19 15:42:49
7/21/2019,3:57:49 PM,0,0.8297,5.91,7/21/19 15:57:49
7/21/2019,4:12:49 PM,0,0.8301,5.91,7/21/19 16:12:49
7/21/2019,4:27:49 PM,0,0.8331,5.928,7/21/19 16:27:49
7/21/2019,4:42:49 PM,0,0.8291,5.931,7/21/19 16:42:49
7/21/2019,4:57:49 PM,0,0.8282,5.931,7/21/19 16:57:49
7/21/2019,5:12:49 PM,0,0.8285,5.932,7/21/19 17:12:49
7/21/2019,5:27:49 PM,0,0.8328,5.946,7/21/19 17:27:49
7/21/2019,5:42:49 PM,0,0.8311,5.948,7/21/19 17:42:49
7/21/2019,5:57:49 PM,0,0.8306,5.94,7/21/19 17:57:49
7/21/2019,6:12:49 PM,0,0.8286,5.924,7/21/19 18:12:49
7/21/2019,6:27:49 PM,0,0.8269,5.928,7/21/19 18:27:49
7/21/2019,6:42:49 PM,0,0.8287,5.944,7/21/19 18:42:49
7/21/2019,6:57:49 PM,0,0.8325,5.952,7/21/19 18:57:49
7/21/2019,7:12:49 PM,0,0.8327,5.95,7/21/19 19:12:49
7/21/2019,7:27:49 PM,0,0.8305,5.97,7/21/19 19:27:49
7/21/2019,7:42:49 PM,0,0.8283,5.958,7/21/19 19:42:49
7/21/2019,7:57:49 PM,0,0.8296,5.956,7/21/19 19:57:49
7/21/2019,8:12:49 PM,0,0.8316,5.976,7/21/19 20:12:49
7/21/2019,8:27:49 PM,0,0.828,5.988,7/21/19 20:27:49
7/21/2019,8:42:49 PM,0,0.8307,5.964,7/21/19 20:42:49
7/21/2019,8:57:49 PM,0,0.8296,5.964,7/21/19 20:57:49
7/21/2019,9:12:49 PM,0,0.8254,5.978,7/21/19 21:12:49
7/21/2019,9:27:49 PM,0,0.8281,5.995,7/21/19 21:27:49
7/21/2019,9:42:49 PM,0,0.8254,6.004,7/21/19 21:42:49
7/21/2019,9:57:49 PM,0,0.825,6.004,7/21/19 21:57:49
7/21/2019,10:12:49 PM,0,0.8243,5.998,7/21/19 22:12:49
7/21/2019,10:27:49 PM,0,0.8237,5.992,7/21/19 22:27:49
7/21/2019,10:42:49 PM,0,0.8238,6.008,7/21/19 22:42:49
7/21/2019,10:57:49 PM,0,0.822,5.994,7/21/19 22:57:49
7/21/2019,11:12:49 PM,0,0.8234,5.986,7/21/19 23:12:49
7/21/2019,11:27:49 PM,0,0.8237,5.974,7/21/19 23:27:49
7/21/2019,11:42:49 PM,0,0.8271,5.934,7/21/19 23:42:49
7/21/2019,11:57:49 PM,0,0.8204,5.911,7/21/19 23:57:49
7/22/2019,12:12:49 AM,0,0.8245,5.935,7/22/19 00:12:49
7/22/2019,12:27:49 AM,0,0.819,5.909,7/22/19 00:27:49
7/22/2019,12:42:49 AM,0,0.8225,5.887,7/22/19 00:42:49
7/22/2019,12:57:49 AM,0,0.8232,5.904,7/22/19 00:57:49
7/22/2019,1:12:49 AM,0,0.8211,5.91,7/22/19 01:12:49
7/22/2019,1:27:49 AM,0,0.8211,5.904,7/22/19 01:27:49
7/22/2019,1:42:49 AM,0,0.8232,5.893,7/22/19 01:42:49
7/22/2019,1:57:49 AM,0,0.8204,5.883,7/22/19 01:57:49
7/22/2019,2:12:49 AM,0,0.819,5.87,7/22/19 02:12:49
7/22/2019,2:27:49 AM,0,0.8213,5.867,7/22/19 02:27:49
7/22/2019,2:42:49 AM,0,0.8209,5.845,7/22/19 02:42:49
7/22/2019,2:57:49 AM,0,0.8199,5.857,7/22/19 02:57:49
7/22/2019,3:12:49 AM,0,0.8253,5.852,7/22/19 03:12:49
7/22/2019,3:27:49 AM,0,0.8221,5.839,7/22/19 03:27:49
7/22/2019,3:42:49 AM,0,0.8204,5.823,7/22/19 03:42:49
7/22/2019,3:57:49 AM,0,0.8219,5.817,7/22/19 03:57:49
7/22/2019,4:12:49 AM,0,0.8209,5.822,7/22/19 04:12:49
7/22/2019,4:27:49 AM,0,0.8227,5.809,7/22/19 04:27:49
7/22/2019,4:42:49 AM,0,0.8242,5.814,7/22/19 04:42:49
7/22/2019,4:57:49 AM,0,0.8229,5.805,7/22/19 04:57:49
7/22/2019,5:12:49 AM,0,0.824,5.793,7/22/19 05:12:49
7/22/2019,5:27:49 AM,0,0.8229,5.781,7/22/19 05:27:49
7/22/2019,5:42:49 AM,0,0.8242,5.776,7/22/19 05:42:49
7/22/2019,5:57:49 AM,0,0.824,5.771,7/22/19 05:57:49
7/22/2019,6:12:49 AM,0,0.8218,5.759,7/22/19 06:12:49
7/22/2019,6:27:49 AM,0,0.8237,5.755,7/22/19 06:27:49
7/22/2019,6:42:49 AM,0,0.8226,5.759,7/22/19 06:42:49
7/22/2019,6:57:49 AM,0,0.8238,5.737,7/22/19 06:57:49
7/22/2019,7:12:49 AM,0,0.8228,5.745,7/22/19 07:12:49
7/22/2019,7:27:49 AM,0,0.8233,5.737,7/22/19 07:27:49
7/22/2019,7:42:49 AM,0,0.8264,5.738,7/22/19 07:42:49
7/22/2019,7:57:49 AM,0,0.8227,5.743,7/22/19 07:57:49
7/22/2019,8:12:49 AM,0,0.8248,5.745,7/22/19 08:12:49
7/22/2019,8:27:49 AM,0,0.8247,5.74,7/22/19 08:27:49
7/22/2019,8:42:49 AM,0,0.8244,5.733,7/22/19 08:42:49
7/22/2019,8:57:49 AM,0,0.8269,5.748,7/22/19 08:57:49
7/22/2019,9:12:49 AM,0,0.828,5.748,7/22/19 09:12:49
7/22/2019,9:27:49 AM,0,0.8244,5.757,7/22/19 09:27:49
7/22/2019,9:42:49 AM,0,0.8259,5.769,7/22/19 09:42:49
7/22/2019,9:57:49 AM,0,0.8253,5.764,7/22/19 09:57:49
7/22/2019,10:12:49 AM,0,0.8233,5.763,7/22/19 10:12:49
7/22/2019,10:27:49 AM,0,0.8235,5.775,7/22/19 10:27:49
7/22/2019,10:42:49 AM,0,0.8263,5.781,7/22/19 10:42:49
7/22/2019,10:57:49 AM,0,0.8229,5.799,7/22/19 10:57:49
7/22/2019,11:12:49 AM,0,0.8271,5.81,7/22/19 11:12:49
7/22/2019,11:27:49 AM,0,0.8241,5.822,7/22/19 11:27:49
7/22/2019,11:42:49 AM,0,0.8258,5.84,7/22/19 11:42:49
7/22/2019,11:57:49 AM,0,0.8262,5.848,7/22/19 11:57:49
7/22/2019,12:12:49 PM,0,0.8253,5.862,7/22/19 12:12:49
7/22/2019,12:27:49 PM,0,0.8264,5.866,7/22/19 12:27:49
7/22/2019,12:42:49 PM,0,0.8255,5.869,7/22/19 12:42:49
7/22/2019,12:57:49 PM,0,0.8276,5.871,7/22/19 12:57:49
7/22/2019,1:12:49 PM,0,0.8263,5.867,7/22/19 13:12:49
7/22/2019,1:27:49 PM,0,0.8287,5.871,7/22/19 13:27:49
7/22/2019,1:42:49 PM,0,0.8291,5.883,7/22/19 13:42:49
7/22/2019,1:57:49 PM,0,0.8265,5.891,7/22/19 13:57:49
7/22/2019,2:12:49 PM,0,0.8268,5.894,7/22/19 14:12:49
7/22/2019,2:27:49 PM,0,0.8294,5.9,7/22/19 14:27:49
7/22/2019,2:42:49 PM,0,0.8271,5.907,7/22/19 14:42:49
7/22/2019,2:57:49 PM,0,0.8257,5.909,7/22/19 14:57:49
7/22/2019,3:12:49 PM,0,0.8276,5.911,7/22/19 15:12:49
7/22/2019,3:27:49 PM,0,0.8293,5.929,7/22/19 15:27:49
7/22/2019,3:42:49 PM,0,0.8264,5.938,7/22/19 15:42:49
7/22/2019,3:57:49 PM,0,0.826,5.941,7/22/19 15:57:49
7/22/2019,4:12:49 PM,0,0.8279,5.946,7/22/19 16:12:49
7/22/2019,4:27:49 PM,0,0.8278,5.947,7/22/19 16:27:49
7/22/2019,4:42:49 PM,0,0.8285,5.948,7/22/19 16:42:49
7/22/2019,4:57:49 PM,0,0.8317,5.94,7/22/19 16:57:49
7/22/2019,5:12:49 PM,0,0.8311,5.939,7/22/19 17:12:49
7/22/2019,5:27:49 PM,0,0.8304,5.947,7/22/19 17:27:49
7/22/2019,5:42:49 PM,0,0.8289,5.955,7/22/19 17:42:49
7/22/2019,5:57:49 PM,0,0.831,5.962,7/22/19 17:57:49
7/22/2019,6:12:49 PM,0,0.8317,5.968,7/22/19 18:12:49
7/22/2019,6:27:49 PM,0,0.8316,5.974,7/22/19 18:27:49
7/22/2019,6:42:49 PM,0,0.8305,5.986,7/22/19 18:42:49
7/22/2019,6:57:49 PM,0,0.833,5.989,7/22/19 18:57:49
7/22/2019,7:12:49 PM,0,0.8303,5.995,7/22/19 19:12:49
7/22/2019,7:27:49 PM,0,0.8309,5.99,7/22/19 19:27:49
7/22/2019,7:42:49 PM,0,0.8341,5.988,7/22/19 19:42:49
7/22/2019,7:57:49 PM,0,0.8315,6.004,7/22/19 19:57:49
7/22/2019,8:12:49 PM,0,0.8362,6.007,7/22/19 20:12:49
7/22/2019,8:27:49 PM,0,0.8343,6,7/22/19 20:27:49
7/22/2019,8:42:49 PM,0,0.8309,6.001,7/22/19 20:42:49
7/22/2019,8:57:49 PM,0,0.8348,6.007,7/22/19 20:57:49
7/22/2019,9:12:49 PM,0,0.8333,6.014,7/22/19 21:12:49
7/22/2019,9:27:49 PM,0,0.835,5.998,7/22/19 21:27:49
7/22/2019,9:42:49 PM,0,0.8315,5.993,7/22/19 21:42:49
7/22/2019,9:57:49 PM,0,0.8345,6.002,7/22/19 21:57:49
7/22/2019,10:12:49 PM,0,0.8385,6.004,7/22/19 22:12:49
7/22/2019,10:27:49 PM,0,0.838,6,7/22/19 22:27:49
7/22/2019,10:42:49 PM,0,0.8387,6.007,7/22/19 22:42:49
7/22/2019,10:57:49 PM,0,0.8388,6.007,7/22/19 22:57:49
7/22/2019,11:12:49 PM,0,0.8407,6.014,7/22/19 23:12:49
7/22/2019,11:27:49 PM,0,0.8386,6.021,7/22/19 23:27:49
7/22/2019,11:42:49 PM,0,0.8431,6.023,7/22/19 23:42:49
7/22/2019,11:57:49 PM,0,0.8397,6.026,7/22/19 23:57:49
7/23/2019,12:12:49 AM,0,0.8372,6.024,7/23/19 00:12:49
7/23/2019,12:27:49 AM,0,0.8374,6.026,7/23/19 00:27:49
7/23/2019,12:42:49 AM,0,0.8363,6.023,7/23/19 00:42:49
7/23/2019,12:57:49 AM,0,0.8364,6.02,7/23/19 00:57:49
7/23/2019,1:12:49 AM,0,0.8348,5.994,7/23/19 01:12:49
7/23/2019,1:27:49 AM,0,0.8333,5.997,7/23/19 01:27:49
7/23/2019,1:42:49 AM,0,0.8373,6.001,7/23/19 01:42:49
7/23/2019,1:57:49 AM,0,0.835,5.985,7/23/19 01:57:49
7/23/2019,2:12:49 AM,0,0.8315,5.957,7/23/19 02:12:49
7/23/2019,2:27:49 AM,0,0.8334,5.923,7/23/19 02:27:49
7/23/2019,2:42:49 AM,0,0.8343,5.922,7/23/19 02:42:49
7/23/2019,2:57:49 AM,0,0.8328,5.92,7/23/19 02:57:49
7/23/2019,3:12:49 AM,0,0.8309,5.908,7/23/19 03:12:49
7/23/2019,3:27:49 AM,0,0.8324,5.899,7/23/19 03:27:49
7/23/2019,3:42:49 AM,0,0.8296,5.893,7/23/19 03:42:49
7/23/2019,3:57:49 AM,0,0.8333,5.895,7/23/19 03:57:49
7/23/2019,4:12:49 AM,0,0.8315,5.89,7/23/19 04:12:49
7/23/2019,4:27:49 AM,0,0.8314,5.91,7/23/19 04:27:49
7/23/2019,4:42:49 AM,0,0.8309,5.895,7/23/19 04:42:49
7/23/2019,4:57:49 AM,0,0.8338,5.883,7/23/19 04:57:49
7/23/2019,5:12:49 AM,0,0.8323,5.893,7/23/19 05:12:49
7/23/2019,5:27:49 AM,0,0.8313,5.876,7/23/19 05:27:49
7/23/2019,5:42:49 AM,0,0.8286,5.869,7/23/19 05:42:49
7/23/2019,5:57:49 AM,0,0.8291,5.855,7/23/19 05:57:49
7/23/2019,6:12:49 AM,0,0.8309,5.848,7/23/19 06:12:49
7/23/2019,6:27:49 AM,0,0.8314,5.833,7/23/19 06:27:49
7/23/2019,6:42:49 AM,0,0.8315,5.831,7/23/19 06:42:49
7/23/2019,6:57:49 AM,0,0.8302,5.827,7/23/19 06:57:49
7/23/2019,7:12:49 AM,0,0.832,5.822,7/23/19 07:12:49
7/23/2019,7:27:49 AM,0,0.8277,5.816,7/23/19 07:27:49
7/23/2019,7:42:49 AM,0,0.833,5.811,7/23/19 07:42:49
7/23/2019,7:57:49 AM,0,0.8333,5.808,7/23/19 07:57:49
7/23/2019,8:12:49 AM,0,0.8313,5.818,7/23/19 08:12:49
7/23/2019,8:27:49 AM,0,0.8352,5.809,7/23/19 08:27:49
7/23/2019,8:42:49 AM,0,0.8344,5.813,7/23/19 08:42:49
7/23/2019,8:57:49 AM,0,0.8392,5.807,7/23/19 08:57:49
7/23/2019,9:12:49 AM,0,0.8359,5.809,7/23/19 09:12:49
7/23/2019,9:27:49 AM,0,0.8376,5.821,7/23/19 09:27:49
7/23/2019,9:42:49 AM,0,0.8422,5.81,7/23/19 09:42:49
7/23/2019,9:57:49 AM,0,0.8383,5.787,7/23/19 09:57:49
7/23/2019,10:12:49 AM,0,0.8442,5.797,7/23/19 10:12:49
7/23/2019,10:27:49 AM,0,0.8443,5.795,7/23/19 10:27:49
7/23/2019,10:42:49 AM,0,0.8479,5.793,7/23/19 10:42:49
7/23/2019,10:57:49 AM,0,0.8444,5.802,7/23/19 10:57:49
7/23/2019,11:12:49 AM,0,0.8465,5.805,7/23/19 11:12:49
7/23/2019,11:27:49 AM,0,0.8509,5.813,7/23/19 11:27:49
7/23/2019,11:42:49 AM,0,0.8477,5.828,7/23/19 11:42:49
7/23/2019,11:57:49 AM,0,0.8458,5.843,7/23/19 11:57:49
7/23/2019,12:12:49 PM,0,0.8468,5.857,7/23/19 12:12:49
7/23/2019,12:27:49 PM,0,0.8449,5.87,7/23/19 12:27:49
7/23/2019,12:42:49 PM,0,0.852,5.877,7/23/19 12:42:49
7/23/2019,12:57:49 PM,0,0.8324,5.88,7/23/19 12:57:49
7/23/2019,1:12:49 PM,0,0.8427,5.893,7/23/19 13:12:49
7/23/2019,1:27:49 PM,0,0.8454,5.899,7/23/19 13:27:49
7/23/2019,1:42:49 PM,0,0.8372,5.91,7/23/19 13:42:49
