"","PosixCT","Day","Sample","HR_12CH4","HP_12CH4","Delta_iCH4_Raw","HR_Delta_iCH4_Raw","HR_Delta_iCH4_30s","HP_Delta_iCH4_Raw","HP_Delta_iCH4_30s"
"1736","2019-07-23 16:33:23","july23","ecu3",2.1371670668,2.1715446096,-43.388411146,-39.192950077,-44.853257886,-43.388411146,-46.869667524
"1737","2019-07-23 16:33:25","july23","ecu3",2.1371670668,2.1715446096,-43.388411146,-39.192950077,-44.853257886,-43.388411146,-46.869667524
"1738","2019-07-23 16:33:25","july23","ecu3",2.1371670668,2.1715446096,-43.388411146,-39.192950077,-44.853257886,-43.388411146,-46.869667524
"1739","2019-07-23 16:33:26","july23","ecu3",2.1371670668,2.1715446096,-43.388411146,-39.192950077,-44.853257886,-43.388411146,-46.869667524
"1740","2019-07-23 16:33:27","july23","ecu3",2.1317393306,2.1712316445,-47.791577817,-41.121531258,-44.783722459,-47.791577817,-47.177192046
"1741","2019-07-23 16:33:28","july23","ecu3",2.1317393306,2.1712316445,-47.791577817,-41.121531258,-44.783722459,-47.791577817,-47.177192046
"1742","2019-07-23 16:33:29","july23","ecu3",2.1317393306,2.1712316445,-47.791577817,-41.121531258,-44.783722459,-47.791577817,-47.177192046
"1743","2019-07-23 16:33:29","july23","ecu3",2.1317393306,2.1712316445,-47.791577817,-41.121531258,-44.783722459,-47.791577817,-47.177192046
"1744","2019-07-23 16:33:30","july23","ecu3",2.1364268137,2.1709528124,-47.929314593,-43.363797902,-44.211314925,-47.929314593,-47.062095016
"1745","2019-07-23 16:33:32","july23","ecu3",2.1364268137,2.1709528124,-47.929314593,-43.363797902,-44.211314925,-47.929314593,-47.062095016
"1746","2019-07-23 16:33:32","july23","ecu3",2.1364268137,2.1709528124,-47.929314593,-43.363797902,-44.211314925,-47.929314593,-47.062095016
"1747","2019-07-23 16:33:33","july23","ecu3",2.1364268137,2.1709528124,-47.929314593,-43.363797902,-44.211314925,-47.929314593,-47.062095016
"1748","2019-07-23 16:33:34","july23","ecu3",2.1412923413,2.1706520156,-47.298906288,-44.813608496,-43.991768278,-47.298906288,-46.811251523
"1749","2019-07-23 16:33:35","july23","ecu3",2.1412923413,2.1706520156,-47.298906288,-44.813608496,-43.991768278,-47.298906288,-46.811251523
"1750","2019-07-23 16:33:36","july23","ecu3",2.1412923413,2.1706520156,-47.298906288,-44.813608496,-43.991768278,-47.298906288,-46.811251523
"1751","2019-07-23 16:33:36","july23","ecu3",2.1412923413,2.1706520156,-47.298906288,-44.813608496,-43.991768278,-47.298906288,-46.811251523
"1752","2019-07-23 16:33:37","july23","ecu3",2.141237086,2.1707827403,-52.887821796,-49.642213683,-44.949202414,-52.887821796,-47.709531419
"1753","2019-07-23 16:33:39","july23","ecu3",2.141237086,2.1707827403,-52.887821796,-49.642213683,-44.949202414,-52.887821796,-47.709531419
"1754","2019-07-23 16:33:39","july23","ecu3",2.141237086,2.1707827403,-52.887821796,-49.642213683,-44.949202414,-52.887821796,-47.709531419
"1755","2019-07-23 16:33:40","july23","ecu3",2.141237086,2.1707827403,-52.887821796,-49.642213683,-44.949202414,-52.887821796,-47.709531419
"1756","2019-07-23 16:33:41","july23","ecu3",2.1339737929,2.1707290427,-45.09309528,-39.542632033,-44.203533677,-45.09309528,-48.110482552
"1757","2019-07-23 16:33:42","july23","ecu3",2.1339737929,2.1707290427,-45.09309528,-39.542632033,-44.203533677,-45.09309528,-48.110482552
"1758","2019-07-23 16:33:43","july23","ecu3",2.1339737929,2.1707290427,-45.09309528,-39.542632033,-44.203533677,-45.09309528,-48.110482552
"1759","2019-07-23 16:33:43","july23","ecu3",2.1339737929,2.1707290427,-45.09309528,-39.542632033,-44.203533677,-45.09309528,-48.110482552
"1760","2019-07-23 16:33:44","july23","ecu3",2.1417531432,2.1709628937,-53.931740915,-51.390767599,-44.89383721,-53.931740915,-48.464486322
"1761","2019-07-23 16:33:46","july23","ecu3",2.1417531432,2.1709628937,-53.931740915,-51.390767599,-44.89383721,-53.931740915,-48.464486322
"1762","2019-07-23 16:33:46","july23","ecu3",2.1417531432,2.1709628937,-53.931740915,-51.390767599,-44.89383721,-53.931740915,-48.464486322
"1763","2019-07-23 16:33:47","july23","ecu3",2.1417531432,2.1709628937,-53.931740915,-51.390767599,-44.89383721,-53.931740915,-48.464486322
"1764","2019-07-23 16:33:48","july23","ecu3",2.1237972629,2.1714799564,-45.067427639,-34.630603317,-43.933833838,-45.067427639,-48.608142165
"1765","2019-07-23 16:33:49","july23","ecu3",2.1237972629,2.1714799564,-45.067427639,-34.630603317,-43.933833838,-45.067427639,-48.608142165
"1766","2019-07-23 16:33:50","july23","ecu3",2.1237972629,2.1714799564,-45.067427639,-34.630603317,-43.933833838,-45.067427639,-48.608142165
"1767","2019-07-23 16:33:50","july23","ecu3",2.1237972629,2.1714799564,-45.067427639,-34.630603317,-43.933833838,-45.067427639,-48.608142165
"1768","2019-07-23 16:33:51","july23","ecu3",2.1321931601,2.1704742797,-48.534422456,-40.796192245,-42.721588512,-48.534422456,-47.991413103
"1769","2019-07-23 16:33:53","july23","ecu3",2.1321931601,2.1704742797,-48.534422456,-40.796192245,-42.721588512,-48.534422456,-47.991413103
"1770","2019-07-23 16:33:53","july23","ecu3",2.1321931601,2.1704742797,-48.534422456,-40.796192245,-42.721588512,-48.534422456,-47.991413103
"1771","2019-07-23 16:33:54","july23","ecu3",2.1321931601,2.1704742797,-48.534422456,-40.796192245,-42.721588512,-48.534422456,-47.991413103
"1772","2019-07-23 16:33:55","july23","ecu3",2.1544088003,2.1708701811,-42.367564748,-44.208961127,-43.278923073,-42.367564748,-47.877985726
"1773","2019-07-23 16:33:56","july23","ecu3",2.1544088003,2.1708701811,-42.367564748,-44.208961127,-43.278923073,-42.367564748,-47.877985726
"1774","2019-07-23 16:33:57","july23","ecu3",2.1544088003,2.1708701811,-42.367564748,-44.208961127,-43.278923073,-42.367564748,-47.877985726
"1775","2019-07-23 16:33:57","july23","ecu3",2.1544088003,2.1708701811,-42.367564748,-44.208961127,-43.278923073,-42.367564748,-47.877985726
"1776","2019-07-23 16:33:59","july23","ecu3",2.1530464561,2.171124006,-49.398393661,-50.716770769,-44.345060797,-49.398393661,-48.05652082
"1777","2019-07-23 16:34:00","july23","ecu3",2.1530464561,2.171124006,-49.398393661,-50.716770769,-44.345060797,-49.398393661,-48.05652082
"1778","2019-07-23 16:34:00","july23","ecu3",2.1530464561,2.171124006,-49.398393661,-50.716770769,-44.345060797,-49.398393661,-48.05652082
"1779","2019-07-23 16:34:01","july23","ecu3",2.1530464561,2.171124006,-49.398393661,-50.716770769,-44.345060797,-49.398393661,-48.05652082
"1780","2019-07-23 16:34:02","july23","ecu3",2.1303221009,2.170630328,-47.003927009,-39.161387769,-43.878126337,-47.003927009,-47.953699977
"1781","2019-07-23 16:34:03","july23","ecu3",2.1303221009,2.170630328,-47.003927009,-39.161387769,-43.878126337,-47.003927009,-47.953699977
"1782","2019-07-23 16:34:04","july23","ecu3",2.1303221009,2.170630328,-47.003927009,-39.161387769,-43.878126337,-47.003927009,-47.953699977
"1783","2019-07-23 16:34:04","july23","ecu3",2.1303221009,2.170630328,-47.003927009,-39.161387769,-43.878126337,-47.003927009,-47.953699977
"1784","2019-07-23 16:34:06","july23","ecu3",2.1443611891,2.1709863876,-41.863491929,-41.209339473,-43.477652002,-41.863491929,-47.349765048
"1785","2019-07-23 16:34:07","july23","ecu3",2.1443611891,2.1709863876,-41.863491929,-41.209339473,-43.477652002,-41.863491929,-47.349765048
"1786","2019-07-23 16:34:07","july23","ecu3",2.1443611891,2.1709863876,-41.863491929,-41.209339473,-43.477652002,-41.863491929,-47.349765048
"1787","2019-07-23 16:34:08","july23","ecu3",2.1443611891,2.1709863876,-41.863491929,-41.209339473,-43.477652002,-41.863491929,-47.349765048
"1788","2019-07-23 16:34:09","july23","ecu3",2.1429534114,2.1705753981,-44.777083987,-42.565782252,-42.691381843,-44.777083987,-46.448571958
"1789","2019-07-23 16:34:10","july23","ecu3",2.1429534114,2.1705753981,-44.777083987,-42.565782252,-42.691381843,-44.777083987,-46.448571958
"1790","2019-07-23 16:34:11","july23","ecu3",2.1429534114,2.1705753981,-44.777083987,-42.565782252,-42.691381843,-44.777083987,-46.448571958
"1791","2019-07-23 16:34:11","july23","ecu3",2.1429534114,2.1705753981,-44.777083987,-42.565782252,-42.691381843,-44.777083987,-46.448571958
"1792","2019-07-23 16:34:13","july23","ecu3",2.1655498006,2.1701187109,-48.380997714,-54.15714101,-44.315216173,-48.380997714,-46.813894451
"1793","2019-07-23 16:34:14","july23","ecu3",2.1655498006,2.1701187109,-48.380997714,-54.15714101,-44.315216173,-48.380997714,-46.813894451
"1794","2019-07-23 16:34:14","july23","ecu3",2.1655498006,2.1701187109,-48.380997714,-54.15714101,-44.315216173,-48.380997714,-46.813894451
"1795","2019-07-23 16:34:15","july23","ecu3",2.1655498006,2.1701187109,-48.380997714,-54.15714101,-44.315216173,-48.380997714,-46.813894451
"1796","2019-07-23 16:34:16","july23","ecu3",2.1624054038,2.1706152236,-50.752452462,-55.950446333,-44.821847144,-50.752452462,-46.460640178
"1797","2019-07-23 16:34:17","july23","ecu3",2.1624054038,2.1706152236,-50.752452462,-55.950446333,-44.821847144,-50.752452462,-46.460640178
"1798","2019-07-23 16:34:18","july23","ecu3",2.1624054038,2.1706152236,-50.752452462,-55.950446333,-44.821847144,-50.752452462,-46.460640178
"1799","2019-07-23 16:34:18","july23","ecu3",2.1624054038,2.1706152236,-50.752452462,-55.950446333,-44.821847144,-50.752452462,-46.460640178
"1800","2019-07-23 16:34:20","july23","ecu3",2.1363640463,2.1707663379,-44.243424241,-38.794540754,-45.284506859,-44.243424241,-46.369084245
"1801","2019-07-23 16:34:21","july23","ecu3",2.1363640463,2.1707663379,-44.243424241,-38.794540754,-45.284506859,-44.243424241,-46.369084245
"1802","2019-07-23 16:34:21","july23","ecu3",2.1363640463,2.1707663379,-44.243424241,-38.794540754,-45.284506859,-44.243424241,-46.369084245
"1803","2019-07-23 16:34:22","july23","ecu3",2.1363640463,2.1707663379,-44.243424241,-38.794540754,-45.284506859,-44.243424241,-46.369084245
"1804","2019-07-23 16:34:23","july23","ecu3",2.1548169936,2.1705564603,-48.197803227,-50.333806139,-46.344241736,-48.197803227,-46.331682108
"1805","2019-07-23 16:34:24","july23","ecu3",2.1548169936,2.1705564603,-48.197803227,-50.333806139,-46.344241736,-48.197803227,-46.331682108
"1806","2019-07-23 16:34:25","july23","ecu3",2.1548169936,2.1705564603,-48.197803227,-50.333806139,-46.344241736,-48.197803227,-46.331682108
"1807","2019-07-23 16:34:25","july23","ecu3",2.1548169936,2.1705564603,-48.197803227,-50.333806139,-46.344241736,-48.197803227,-46.331682108
"1808","2019-07-23 16:34:27","july23","ecu3",2.1504899121,2.1699581598,-47.879769585,-48.371954717,-46.80679658,-47.879769585,-46.944149313
"1809","2019-07-23 16:34:28","july23","ecu3",2.1504899121,2.1699581598,-47.879769585,-48.371954717,-46.80679658,-47.879769585,-46.944149313
"1810","2019-07-23 16:34:28","july23","ecu3",2.1504899121,2.1699581598,-47.879769585,-48.371954717,-46.80679658,-47.879769585,-46.944149313
"1811","2019-07-23 16:34:29","july23","ecu3",2.1504899121,2.1699581598,-47.879769585,-48.371954717,-46.80679658,-47.879769585,-46.944149313
"1812","2019-07-23 16:34:30","july23","ecu3",2.1482538423,2.1704181902,-52.720763051,-51.528102891,-46.896944593,-52.720763051,-47.313301467
"1813","2019-07-23 16:34:31","july23","ecu3",2.1482538423,2.1704181902,-52.720763051,-51.528102891,-46.896944593,-52.720763051,-47.313301467
"1814","2019-07-23 16:34:32","july23","ecu3",2.1482538423,2.1704181902,-52.720763051,-51.528102891,-46.896944593,-52.720763051,-47.313301467
"1815","2019-07-23 16:34:32","july23","ecu3",2.1482538423,2.1704181902,-52.720763051,-51.528102891,-46.896944593,-52.720763051,-47.313301467
"1816","2019-07-23 16:34:34","july23","ecu3",2.1522131903,2.1702392015,-47.985806478,-49.011449505,-47.991395897,-47.985806478,-47.422399186
"1817","2019-07-23 16:34:35","july23","ecu3",2.1522131903,2.1702392015,-47.985806478,-49.011449505,-47.991395897,-47.985806478,-47.422399186
"1818","2019-07-23 16:34:35","july23","ecu3",2.1522131903,2.1702392015,-47.985806478,-49.011449505,-47.991395897,-47.985806478,-47.422399186
"1819","2019-07-23 16:34:36","july23","ecu3",2.1522131903,2.1702392015,-47.985806478,-49.011449505,-47.991395897,-47.985806478,-47.422399186
"1820","2019-07-23 16:34:37","july23","ecu3",2.1353867676,2.1698619389,-51.278178776,-44.900976803,-48.401577823,-51.278178776,-48.468475502
"1821","2019-07-23 16:34:38","july23","ecu3",2.1353867676,2.1698619389,-51.278178776,-44.900976803,-48.401577823,-51.278178776,-48.468475502
"1822","2019-07-23 16:34:39","july23","ecu3",2.1353867676,2.1698619389,-51.278178776,-44.900976803,-48.401577823,-51.278178776,-48.468475502
"1823","2019-07-23 16:34:39","july23","ecu3",2.1353867676,2.1698619389,-51.278178776,-44.900976803,-48.401577823,-51.278178776,-48.468475502
"1824","2019-07-23 16:34:41","july23","ecu3",2.1439005079,2.1703349881,-48.969076082,-46.046699302,-48.788346384,-48.969076082,-48.934252401
"1825","2019-07-23 16:34:42","july23","ecu3",2.1439005079,2.1703349881,-48.969076082,-46.046699302,-48.788346384,-48.969076082,-48.934252401
"1826","2019-07-23 16:34:42","july23","ecu3",2.1439005079,2.1703349881,-48.969076082,-46.046699302,-48.788346384,-48.969076082,-48.934252401
"1827","2019-07-23 16:34:43","july23","ecu3",2.1439005079,2.1703349881,-48.969076082,-46.046699302,-48.788346384,-48.969076082,-48.934252401
"1828","2019-07-23 16:34:44","july23","ecu3",2.1471814445,2.1708542592,-46.721467132,-45.68611684,-47.847121476,-46.721467132,-48.749860115
"1829","2019-07-23 16:34:45","july23","ecu3",2.1471814445,2.1708542592,-46.721467132,-45.68611684,-47.847121476,-46.721467132,-48.749860115
"1830","2019-07-23 16:34:46","july23","ecu3",2.1471814445,2.1708542592,-46.721467132,-45.68611684,-47.847121476,-46.721467132,-48.749860115
"1831","2019-07-23 16:34:46","july23","ecu3",2.1471814445,2.1708542592,-46.721467132,-45.68611684,-47.847121476,-46.721467132,-48.749860115
"1832","2019-07-23 16:34:48","july23","ecu3",2.1438241785,2.1704051942,-50.868415447,-47.783849401,-46.939721817,-50.868415447,-48.762744891
"1833","2019-07-23 16:34:49","july23","ecu3",2.1438241785,2.1704051942,-50.868415447,-47.783849401,-46.939721817,-50.868415447,-48.762744891
"1834","2019-07-23 16:34:49","july23","ecu3",2.1438241785,2.1704051942,-50.868415447,-47.783849401,-46.939721817,-50.868415447,-48.762744891
"1835","2019-07-23 16:34:50","july23","ecu3",2.1438241785,2.1704051942,-50.868415447,-47.783849401,-46.939721817,-50.868415447,-48.762744891
"1836","2019-07-23 16:34:51","july23","ecu3",2.1312913266,2.1706355434,-47.992638914,-39.532932099,-47.0217653,-47.992638914,-49.179324299
"1837","2019-07-23 16:34:52","july23","ecu3",2.1312913266,2.1706355434,-47.992638914,-39.532932099,-47.0217653,-47.992638914,-49.179324299
"1838","2019-07-23 16:34:53","july23","ecu3",2.1312913266,2.1706355434,-47.992638914,-39.532932099,-47.0217653,-47.992638914,-49.179324299
"1839","2019-07-23 16:34:54","july23","ecu3",2.1312913266,2.1706355434,-47.992638914,-39.532932099,-47.0217653,-47.992638914,-49.179324299
"1840","2019-07-23 16:34:55","july23","ecu3",2.1522060941,2.1704517663,-55.383315593,-55.143428398,-47.556167773,-55.383315593,-49.977714562
"1841","2019-07-23 16:34:56","july23","ecu3",2.1522060941,2.1704517663,-55.383315593,-55.143428398,-47.556167773,-55.383315593,-49.977714562
"1842","2019-07-23 16:34:56","july23","ecu3",2.1522060941,2.1704517663,-55.383315593,-55.143428398,-47.556167773,-55.383315593,-49.977714562
"1843","2019-07-23 16:34:57","july23","ecu3",2.1522060941,2.1704517663,-55.383315593,-55.143428398,-47.556167773,-55.383315593,-49.977714562
"1844","2019-07-23 16:34:58","july23","ecu3",2.140251293,2.1692713647,-50.177147141,-46.725116447,-47.373185743,-50.177147141,-50.232978735
"1845","2019-07-23 16:34:59","july23","ecu3",2.140251293,2.1692713647,-50.177147141,-46.725116447,-47.373185743,-50.177147141,-50.232978735
"1846","2019-07-23 16:35:00","july23","ecu3",2.140251293,2.1692713647,-50.177147141,-46.725116447,-47.373185743,-50.177147141,-50.232978735
"1847","2019-07-23 16:35:01","july23","ecu3",2.140251293,2.1692713647,-50.177147141,-46.725116447,-47.373185743,-50.177147141,-50.232978735
"1848","2019-07-23 16:35:02","july23","ecu3",2.1483974145,2.1640788444,-49.950293363,-52.263356294,-47.454880566,-49.950293363,-49.92514877
"1849","2019-07-23 16:35:03","july23","ecu3",2.1483974145,2.1640788444,-49.950293363,-52.263356294,-47.454880566,-49.950293363,-49.92514877
"1850","2019-07-23 16:35:04","july23","ecu3",2.1483974145,2.1640788444,-49.950293363,-52.263356294,-47.454880566,-49.950293363,-49.92514877
"1851","2019-07-23 16:35:04","july23","ecu3",2.1483974145,2.1640788444,-49.950293363,-52.263356294,-47.454880566,-49.950293363,-49.92514877
"1852","2019-07-23 16:35:05","july23","ecu3",2.1301483013,2.1561813991,-52.148785514,-49.61401717,-47.521832528,-52.148785514,-50.387701996
"1853","2019-07-23 16:35:06","july23","ecu3",2.1301483013,2.1561813991,-52.148785514,-49.61401717,-47.521832528,-52.148785514,-50.387701996
"1854","2019-07-23 16:35:07","july23","ecu3",2.1301483013,2.1561813991,-52.148785514,-49.61401717,-47.521832528,-52.148785514,-50.387701996
"1855","2019-07-23 16:35:08","july23","ecu3",2.1301483013,2.1561813991,-52.148785514,-49.61401717,-47.521832528,-52.148785514,-50.387701996
"1856","2019-07-23 16:35:09","july23","ecu3",2.1338896314,2.1451459484,-41.73466697,-45.869807115,-47.629480341,-41.73466697,-49.327311795
"1857","2019-07-23 16:35:10","july23","ecu3",2.1338896314,2.1451459484,-41.73466697,-45.869807115,-47.629480341,-41.73466697,-49.327311795
"1858","2019-07-23 16:35:11","july23","ecu3",2.1338896314,2.1451459484,-41.73466697,-45.869807115,-47.629480341,-41.73466697,-49.327311795
"1859","2019-07-23 16:35:11","july23","ecu3",2.1338896314,2.1451459484,-41.73466697,-45.869807115,-47.629480341,-41.73466697,-49.327311795
"1860","2019-07-23 16:35:12","july23","ecu3",2.1124462959,2.1325617096,-49.923316098,-47.9573866,-47.84177893,-49.923316098,-49.433338464
"1861","2019-07-23 16:35:13","july23","ecu3",2.1124462959,2.1325617096,-49.923316098,-47.9573866,-47.84177893,-49.923316098,-49.433338464
"1862","2019-07-23 16:35:14","july23","ecu3",2.1124462959,2.1325617096,-49.923316098,-47.9573866,-47.84177893,-49.923316098,-49.433338464
"1863","2019-07-23 16:35:15","july23","ecu3",2.1124462959,2.1325617096,-49.923316098,-47.9573866,-47.84177893,-49.923316098,-49.433338464
"1864","2019-07-23 16:35:16","july23","ecu3",2.1162895785,2.1202798008,-43.312398438,-47.764976955,-48.072763387,-43.312398438,-49.054553053
"1865","2019-07-23 16:35:17","july23","ecu3",2.1162895785,2.1202798008,-43.312398438,-47.764976955,-48.072763387,-43.312398438,-49.054553053
"1866","2019-07-23 16:35:18","july23","ecu3",2.1162895785,2.1202798008,-43.312398438,-47.764976955,-48.072763387,-43.312398438,-49.054553053
"1867","2019-07-23 16:35:18","july23","ecu3",2.1162895785,2.1202798008,-43.312398438,-47.764976955,-48.072763387,-43.312398438,-49.054553053
"1868","2019-07-23 16:35:19","july23","ecu3",2.0846831829,2.1073689398,-43.717304394,-38.173188086,-47.004912129,-43.717304394,-48.259985158
"1869","2019-07-23 16:35:20","july23","ecu3",2.0846831829,2.1073689398,-43.717304394,-38.173188086,-47.004912129,-43.717304394,-48.259985158
"1870","2019-07-23 15:14:12","july23","ecu1",2.0454906267,2.0957182736,-55.195982746,-62.625076687,-57.106844561,-55.195982746,-51.685487994
"1871","2019-07-23 15:14:14","july23","ecu1",2.0454906267,2.0957182736,-55.195982746,-62.625076687,-57.106844561,-55.195982746,-51.685487994
"1872","2019-07-23 15:14:14","july23","ecu1",2.0454906267,2.0957182736,-55.195982746,-62.625076687,-57.106844561,-55.195982746,-51.685487994
"1873","2019-07-23 15:14:15","july23","ecu1",2.0454906267,2.0957182736,-55.195982746,-62.625076687,-57.106844561,-55.195982746,-51.685487994
"1874","2019-07-23 15:14:16","july23","ecu1",2.0288211096,2.1003660909,-49.677471549,-48.253306238,-55.867420748,-49.677471549,-51.512470044
"1875","2019-07-23 15:14:17","july23","ecu1",2.0288211096,2.1003660909,-49.677471549,-48.253306238,-55.867420748,-49.677471549,-51.512470044
"1876","2019-07-23 15:14:18","july23","ecu1",2.0288211096,2.1003660909,-49.677471549,-48.253306238,-55.867420748,-49.677471549,-51.512470044
"1877","2019-07-23 15:14:18","july23","ecu1",2.0288211096,2.1003660909,-49.677471549,-48.253306238,-55.867420748,-49.677471549,-51.512470044
"1878","2019-07-23 15:14:19","july23","ecu1",2.0432298472,2.1053994325,-52.26076899,-54.96295979,-55.631745428,-52.26076899,-51.852520413
"1879","2019-07-23 15:14:21","july23","ecu1",2.0432298472,2.1053994325,-52.26076899,-54.96295979,-55.631745428,-52.26076899,-51.852520413
"1880","2019-07-23 15:14:21","july23","ecu1",2.0432298472,2.1053994325,-52.26076899,-54.96295979,-55.631745428,-52.26076899,-51.852520413
"1881","2019-07-23 15:14:22","july23","ecu1",2.0432298472,2.1053994325,-52.26076899,-54.96295979,-55.631745428,-52.26076899,-51.852520413
"1882","2019-07-23 15:14:23","july23","ecu1",2.0390385622,2.1107427212,-50.956496704,-49.350443793,-55.293770466,-50.956496704,-51.998074649
"1883","2019-07-23 15:14:24","july23","ecu1",2.0390385622,2.1107427212,-50.956496704,-49.350443793,-55.293770466,-50.956496704,-51.998074649
"1884","2019-07-23 15:14:25","july23","ecu1",2.0390385622,2.1107427212,-50.956496704,-49.350443793,-55.293770466,-50.956496704,-51.998074649
"1885","2019-07-23 15:14:25","july23","ecu1",2.0390385622,2.1107427212,-50.956496704,-49.350443793,-55.293770466,-50.956496704,-51.998074649
"1886","2019-07-23 15:14:26","july23","ecu1",2.066838251,2.115149152,-46.247698324,-55.638970957,-55.321607077,-46.247698324,-51.466307415
"1887","2019-07-23 15:14:28","july23","ecu1",2.066838251,2.115149152,-46.247698324,-55.638970957,-55.321607077,-46.247698324,-51.466307415
"1888","2019-07-23 15:14:28","july23","ecu1",2.066838251,2.115149152,-46.247698324,-55.638970957,-55.321607077,-46.247698324,-51.466307415
"1889","2019-07-23 15:14:29","july23","ecu1",2.066838251,2.115149152,-46.247698324,-55.638970957,-55.321607077,-46.247698324,-51.466307415
"1890","2019-07-23 15:14:30","july23","ecu1",2.0578578434,2.1166124432,-49.258038433,-54.749502253,-54.585011828,-49.258038433,-50.964101622
"1891","2019-07-23 15:14:31","july23","ecu1",2.0578578434,2.1166124432,-49.258038433,-54.749502253,-54.585011828,-49.258038433,-50.964101622
"1892","2019-07-23 15:14:32","july23","ecu1",2.0578578434,2.1166124432,-49.258038433,-54.749502253,-54.585011828,-49.258038433,-50.964101622
"1893","2019-07-23 15:14:32","july23","ecu1",2.0578578434,2.1166124432,-49.258038433,-54.749502253,-54.585011828,-49.258038433,-50.964101622
"1894","2019-07-23 15:14:34","july23","ecu1",2.0558222145,2.1170205701,-47.23741334,-50.283580231,-54.038624734,-47.23741334,-50.768445111
"1895","2019-07-23 15:14:35","july23","ecu1",2.0558222145,2.1170205701,-47.23741334,-50.283580231,-54.038624734,-47.23741334,-50.768445111
"1896","2019-07-23 15:14:35","july23","ecu1",2.0558222145,2.1170205701,-47.23741334,-50.283580231,-54.038624734,-47.23741334,-50.768445111
"1897","2019-07-23 15:14:36","july23","ecu1",2.0558222145,2.1170205701,-47.23741334,-50.283580231,-54.038624734,-47.23741334,-50.768445111
"1898","2019-07-23 15:14:37","july23","ecu1",2.0631735323,2.1161395227,-47.15078244,-53.541692612,-53.562907283,-47.15078244,-50.250813439
"1899","2019-07-23 15:14:38","july23","ecu1",2.0631735323,2.1161395227,-47.15078244,-53.541692612,-53.562907283,-47.15078244,-50.250813439
"1900","2019-07-23 15:14:39","july23","ecu1",2.0631735323,2.1161395227,-47.15078244,-53.541692612,-53.562907283,-47.15078244,-50.250813439
"1901","2019-07-23 15:14:39","july23","ecu1",2.0631735323,2.1161395227,-47.15078244,-53.541692612,-53.562907283,-47.15078244,-50.250813439
"1902","2019-07-23 15:14:41","july23","ecu1",2.0702623988,2.1164579198,-43.809978549,-53.418012229,-53.647060532,-43.809978549,-49.088292342
"1903","2019-07-23 15:14:42","july23","ecu1",2.0702623988,2.1164579198,-43.809978549,-53.418012229,-53.647060532,-43.809978549,-49.088292342
"1904","2019-07-23 15:14:42","july23","ecu1",2.0702623988,2.1164579198,-43.809978549,-53.418012229,-53.647060532,-43.809978549,-49.088292342
"1905","2019-07-23 15:14:43","july23","ecu1",2.0702623988,2.1164579198,-43.809978549,-53.418012229,-53.647060532,-43.809978549,-49.088292342
"1906","2019-07-23 15:14:44","july23","ecu1",2.0627252542,2.1188081392,-55.626264413,-58.80062991,-53.222122002,-55.626264413,-49.136101416
"1907","2019-07-23 15:14:45","july23","ecu1",2.0627252542,2.1188081392,-55.626264413,-58.80062991,-53.222122002,-55.626264413,-49.136101416
"1908","2019-07-23 15:14:46","july23","ecu1",2.0627252542,2.1188081392,-55.626264413,-58.80062991,-53.222122002,-55.626264413,-49.136101416
"1909","2019-07-23 15:14:46","july23","ecu1",2.0627252542,2.1188081392,-55.626264413,-58.80062991,-53.222122002,-55.626264413,-49.136101416
"1910","2019-07-23 15:14:48","july23","ecu1",2.0715738435,2.1232018278,-53.839099485,-58.162486335,-54.323142012,-53.839099485,-49.59850452
"1911","2019-07-23 15:14:49","july23","ecu1",2.0715738435,2.1232018278,-53.839099485,-58.162486335,-54.323142012,-53.839099485,-49.59850452
"1912","2019-07-23 15:14:49","july23","ecu1",2.0715738435,2.1232018278,-53.839099485,-58.162486335,-54.323142012,-53.839099485,-49.59850452
"1913","2019-07-23 15:14:50","july23","ecu1",2.0715738435,2.1232018278,-53.839099485,-58.162486335,-54.323142012,-53.839099485,-49.59850452
"1914","2019-07-23 15:14:51","july23","ecu1",2.0751599411,2.1279467242,-45.658247808,-49.782345861,-53.747518242,-45.658247808,-48.864891055
"1915","2019-07-23 15:14:52","july23","ecu1",2.0751599411,2.1279467242,-45.658247808,-49.782345861,-53.747518242,-45.658247808,-48.864891055
"1916","2019-07-23 15:14:53","july23","ecu1",2.0751599411,2.1279467242,-45.658247808,-49.782345861,-53.747518242,-45.658247808,-48.864891055
"1917","2019-07-23 15:14:53","july23","ecu1",2.0751599411,2.1279467242,-45.658247808,-49.782345861,-53.747518242,-45.658247808,-48.864891055
"1918","2019-07-23 15:14:55","july23","ecu1",2.081070801,2.1337447479,-44.792696085,-48.419359791,-53.644064464,-44.792696085,-48.18002432
"1919","2019-07-23 15:14:56","july23","ecu1",2.081070801,2.1337447479,-44.792696085,-48.419359791,-53.644064464,-44.792696085,-48.18002432
"1920","2019-07-23 15:14:56","july23","ecu1",2.081070801,2.1337447479,-44.792696085,-48.419359791,-53.644064464,-44.792696085,-48.18002432
"1921","2019-07-23 15:14:57","july23","ecu1",2.081070801,2.1337447479,-44.792696085,-48.419359791,-53.644064464,-44.792696085,-48.18002432
"1922","2019-07-23 15:14:58","july23","ecu1",2.0982548448,2.1397675479,-41.640487059,-48.699519237,-52.873014273,-41.640487059,-47.668111957
"1923","2019-07-23 15:14:59","july23","ecu1",2.0982548448,2.1397675479,-41.640487059,-48.699519237,-52.873014273,-41.640487059,-47.668111957
