"","PosixCT","Day","Sample","X12CO2","Delta_Raw_iCO2"
"696",2019-08-13 20:47:31,"Aug13","ecu3",392.57739285,-25.12474218
"697",2019-08-13 20:47:31,"Aug13","ecu3",392.57739285,-26.046303367
"698",2019-08-13 20:47:33,"Aug13","ecu3",392.57739285,-26.046303367
"699",2019-08-13 20:47:34,"Aug13","ecu3",392.57739285,-26.046303367
"700",2019-08-13 20:47:34,"Aug13","ecu3",393.91168923,-26.046303367
"701",2019-08-13 20:47:35,"Aug13","ecu3",393.91168923,-23.265790813
"702",2019-08-13 20:47:36,"Aug13","ecu3",393.91168923,-23.265790813
"703",2019-08-13 20:47:37,"Aug13","ecu3",393.91168923,-23.265790813
"704",2019-08-13 20:47:38,"Aug13","ecu3",400.15747072,-23.265790813
"705",2019-08-13 20:47:38,"Aug13","ecu3",400.15747072,-24.750477139
"706",2019-08-13 20:47:40,"Aug13","ecu3",400.15747072,-24.750477139
"707",2019-08-13 20:47:41,"Aug13","ecu3",400.15747072,-24.750477139
"708",2019-08-13 20:47:41,"Aug13","ecu3",411.36597474,-24.750477139
"709",2019-08-13 20:47:42,"Aug13","ecu3",411.36597474,-22.251436163
"710",2019-08-13 20:47:43,"Aug13","ecu3",411.36597474,-22.251436163
"711",2019-08-13 20:47:44,"Aug13","ecu3",411.36597474,-22.251436163
"712",2019-08-13 20:47:45,"Aug13","ecu3",427.93365847,-22.251436163
"713",2019-08-13 20:47:46,"Aug13","ecu3",427.93365847,-19.702663717
"714",2019-08-13 20:47:47,"Aug13","ecu3",427.93365847,-19.702663717
"715",2019-08-13 20:47:48,"Aug13","ecu3",427.93365847,-19.702663717
"716",2019-08-13 20:47:49,"Aug13","ecu3",451.75732668,-19.702663717
"717",2019-08-13 20:47:49,"Aug13","ecu3",451.75732668,-22.254136248
"718",2019-08-13 20:47:50,"Aug13","ecu3",451.75732668,-22.254136248
"719",2019-08-13 20:47:52,"Aug13","ecu3",451.75732668,-22.254136248
"720",2019-08-13 20:47:52,"Aug13","ecu3",490.70597349,-22.254136248
"721",2019-08-13 20:47:53,"Aug13","ecu3",490.70597349,-20.350519416
"722",2019-08-13 20:47:54,"Aug13","ecu3",490.70597349,-20.350519416
"723",2019-08-13 20:47:55,"Aug13","ecu3",490.70597349,-20.350519416
"724",2019-08-13 20:47:56,"Aug13","ecu3",539.25804014,-20.350519416
"725",2019-08-13 20:47:56,"Aug13","ecu3",539.25804014,-18.68694641
"726",2019-08-13 20:47:57,"Aug13","ecu3",539.25804014,-18.68694641
"727",2019-08-13 20:47:59,"Aug13","ecu3",539.25804014,-18.68694641
"728",2019-08-13 20:47:59,"Aug13","ecu3",588.69102489,-18.68694641
"729",2019-08-13 21:27:01,"Aug13","ecu4",460.0923316,-18.87205954
"730",2019-08-13 21:27:02,"Aug13","ecu4",460.0923316,-18.87205954
"731",2019-08-13 21:27:03,"Aug13","ecu4",460.0923316,-18.87205954
"732",2019-08-13 21:27:04,"Aug13","ecu4",446.59526785,-18.87205954
"733",2019-08-13 21:27:04,"Aug13","ecu4",446.59526785,-17.135849631
"734",2019-08-13 21:27:05,"Aug13","ecu4",446.59526785,-17.135849631
"735",2019-08-13 21:27:06,"Aug13","ecu4",446.59526785,-17.135849631
"736",2019-08-13 21:27:07,"Aug13","ecu4",436.11035296,-17.135849631
"737",2019-08-13 21:27:08,"Aug13","ecu4",436.11035296,-23.820523115
"738",2019-08-13 21:27:09,"Aug13","ecu4",436.11035296,-23.820523115
"739",2019-08-13 21:27:10,"Aug13","ecu4",436.11035296,-23.820523115
"740",2019-08-13 21:27:11,"Aug13","ecu4",427.55822037,-23.820523115
"741",2019-08-13 21:27:11,"Aug13","ecu4",427.55822037,-21.954274968
"742",2019-08-13 21:27:12,"Aug13","ecu4",427.55822037,-21.954274968
"743",2019-08-13 21:27:13,"Aug13","ecu4",427.55822037,-21.954274968
"744",2019-08-13 21:27:14,"Aug13","ecu4",420.4747114,-21.954274968
"745",2019-08-13 21:27:15,"Aug13","ecu4",420.4747114,-23.399483953
"746",2019-08-13 21:27:16,"Aug13","ecu4",420.4747114,-23.399483953
"747",2019-08-13 21:27:17,"Aug13","ecu4",420.4747114,-23.399483953
"748",2019-08-13 21:27:18,"Aug13","ecu4",415.512689,-23.399483953
"749",2019-08-13 21:27:18,"Aug13","ecu4",415.512689,-22.771634033
"750",2019-08-13 21:27:19,"Aug13","ecu4",415.512689,-22.771634033
"751",2019-08-13 21:27:20,"Aug13","ecu4",415.512689,-22.771634033
"752",2019-08-13 21:27:21,"Aug13","ecu4",411.71888412,-22.771634033
"753",2019-08-13 21:27:22,"Aug13","ecu4",411.71888412,-23.129915658
"754",2019-08-13 21:27:23,"Aug13","ecu4",411.71888412,-23.129915658
"755",2019-08-13 21:27:24,"Aug13","ecu4",411.71888412,-23.129915658
"756",2019-08-13 21:27:25,"Aug13","ecu4",408.81609181,-23.129915658
"757",2019-08-13 21:27:25,"Aug13","ecu4",408.81609181,-22.585007296
"758",2019-08-13 21:27:26,"Aug13","ecu4",408.81609181,-22.585007296
"759",2019-08-13 21:27:28,"Aug13","ecu4",408.81609181,-22.585007296
"760",2019-08-13 21:27:28,"Aug13","ecu4",406.71513846,-22.585007296
"761",2019-08-13 21:27:29,"Aug13","ecu4",406.71513846,-26.425127588
"762",2019-08-13 21:27:30,"Aug13","ecu4",406.71513846,-26.425127588
"763",2019-08-13 21:27:31,"Aug13","ecu4",406.71513846,-26.425127588
"764",2019-08-13 21:27:32,"Aug13","ecu4",405.5449735,-26.425127588
"765",2019-08-13 21:27:32,"Aug13","ecu4",405.5449735,-25.067571387
"766",2019-08-13 21:27:33,"Aug13","ecu4",405.5449735,-25.067571387
"767",2019-08-13 21:27:34,"Aug13","ecu4",405.5449735,-25.067571387
"768",2019-08-13 21:27:35,"Aug13","ecu4",404.54112772,-25.067571387
"769",2019-08-13 21:27:36,"Aug13","ecu4",404.54112772,-21.999734464
"770",2019-08-13 21:27:37,"Aug13","ecu4",404.54112772,-21.999734464
"771",2019-08-13 21:27:38,"Aug13","ecu4",404.54112772,-21.999734464
"772",2019-08-13 21:27:39,"Aug13","ecu4",403.79530048,-21.999734464
"773",2019-08-13 21:27:39,"Aug13","ecu4",403.79530048,-23.856246258
"774",2019-08-13 21:27:40,"Aug13","ecu4",403.79530048,-23.856246258
"775",2019-08-13 21:27:42,"Aug13","ecu4",403.79530048,-23.856246258
"776",2019-08-13 21:27:42,"Aug13","ecu4",403.01157729,-23.856246258
"777",2019-08-13 21:27:43,"Aug13","ecu4",403.01157729,-24.457006029
"778",2019-08-13 21:27:44,"Aug13","ecu4",403.01157729,-24.457006029
"779",2019-08-13 21:27:45,"Aug13","ecu4",403.01157729,-24.457006029
"780",2019-08-13 21:27:46,"Aug13","ecu4",403.30988612,-24.457006029
"781",2019-08-13 21:27:46,"Aug13","ecu4",403.30988612,-25.973448622
"782",2019-08-13 21:27:47,"Aug13","ecu4",403.30988612,-25.973448622
"783",2019-08-13 21:27:49,"Aug13","ecu4",403.30988612,-25.973448622
"784",2019-08-13 21:27:49,"Aug13","ecu4",402.66360819,-25.973448622
"785",2019-08-13 21:27:50,"Aug13","ecu4",402.66360819,-22.153985791
"786",2019-08-13 21:27:51,"Aug13","ecu4",402.66360819,-22.153985791
"787",2019-08-13 21:27:52,"Aug13","ecu4",402.66360819,-22.153985791
"788",2019-08-13 21:27:53,"Aug13","ecu4",402.73363327,-22.153985791
"789",2019-08-13 21:27:53,"Aug13","ecu4",402.73363327,-26.116532427
"790",2019-08-13 21:27:54,"Aug13","ecu4",402.73363327,-26.116532427
"791",2019-08-13 21:27:56,"Aug13","ecu4",402.73363327,-26.116532427
"792",2019-08-13 21:27:56,"Aug13","ecu4",402.34980652,-26.116532427
"793",2019-08-13 21:27:57,"Aug13","ecu4",402.34980652,-24.175027696
"794",2019-08-13 21:27:58,"Aug13","ecu4",402.34980652,-24.175027696
"795",2019-08-13 21:27:59,"Aug13","ecu4",402.34980652,-24.175027696
"796",2019-08-13 21:28:00,"Aug13","ecu4",402.29843307,-24.175027696
"797",2019-08-13 21:28:00,"Aug13","ecu4",402.29843307,-24.944733053
"798",2019-08-13 21:28:01,"Aug13","ecu4",402.29843307,-24.944733053
"799",2019-08-13 21:28:03,"Aug13","ecu4",402.29843307,-24.944733053
"800",2019-08-13 21:28:03,"Aug13","ecu4",402.63861631,-24.944733053
"801",2019-08-13 21:28:04,"Aug13","ecu4",402.63861631,-27.269941814
"802",2019-08-13 21:28:05,"Aug13","ecu4",402.63861631,-27.269941814
"803",2019-08-13 21:28:06,"Aug13","ecu4",402.63861631,-27.269941814
"804",2019-08-13 21:28:07,"Aug13","ecu4",402.09449086,-27.269941814
"805",2019-08-13 21:28:07,"Aug13","ecu4",402.09449086,-25.862252592
"806",2019-08-13 21:28:08,"Aug13","ecu4",402.09449086,-25.862252592
"807",2019-08-13 21:28:10,"Aug13","ecu4",402.09449086,-25.862252592
"808",2019-08-13 21:28:10,"Aug13","ecu4",402.03282312,-25.862252592
"809",2019-08-13 21:28:11,"Aug13","ecu4",402.03282312,-25.763600602
"810",2019-08-13 21:28:12,"Aug13","ecu4",402.03282312,-25.763600602
"811",2019-08-13 21:28:13,"Aug13","ecu4",402.03282312,-25.763600602
"812",2019-08-13 21:28:14,"Aug13","ecu4",402.18253613,-25.763600602
"813",2019-08-13 21:28:14,"Aug13","ecu4",402.18253613,-22.22136884
"814",2019-08-13 21:28:15,"Aug13","ecu4",402.18253613,-22.22136884
"815",2019-08-13 21:28:17,"Aug13","ecu4",402.18253613,-22.22136884
"816",2019-08-13 21:28:17,"Aug13","ecu4",402.18643756,-22.22136884
"817",2019-08-13 21:28:18,"Aug13","ecu4",402.18643756,-22.200257507
"818",2019-08-13 21:28:19,"Aug13","ecu4",402.18643756,-22.200257507
"819",2019-08-13 21:28:20,"Aug13","ecu4",402.18643756,-22.200257507
"820",2019-08-13 21:28:21,"Aug13","ecu4",402.6103112,-22.200257507
"821",2019-08-13 21:28:21,"Aug13","ecu4",402.6103112,-25.2025144
"822",2019-08-13 21:28:22,"Aug13","ecu4",402.6103112,-25.2025144
"823",2019-08-13 21:28:24,"Aug13","ecu4",402.6103112,-25.2025144
"824",2019-08-13 21:28:24,"Aug13","ecu4",403.500255,-25.2025144
"825",2019-08-13 21:28:25,"Aug13","ecu4",403.500255,-25.148445525
"826",2019-08-13 21:28:26,"Aug13","ecu4",403.500255,-25.148445525
"827",2019-08-13 21:28:27,"Aug13","ecu4",403.500255,-25.148445525
"828",2019-08-13 21:28:28,"Aug13","ecu4",408.0599201,-25.148445525
"829",2019-08-13 21:28:28,"Aug13","ecu4",408.0599201,-24.32862856
"830",2019-08-13 21:28:29,"Aug13","ecu4",408.0599201,-24.32862856
"831",2019-08-13 21:28:31,"Aug13","ecu4",408.0599201,-24.32862856
"832",2019-08-13 21:28:31,"Aug13","ecu4",417.11021375,-24.32862856
"833",2019-08-13 21:28:32,"Aug13","ecu4",417.11021375,-21.089731354
"834",2019-08-13 21:28:33,"Aug13","ecu4",417.11021375,-21.089731354
"835",2019-08-13 21:28:34,"Aug13","ecu4",417.11021375,-21.089731354
"836",2019-08-13 21:28:35,"Aug13","ecu4",429.3124939,-21.089731354
"837",2019-08-13 21:28:35,"Aug13","ecu4",429.3124939,-20.758657758
"838",2019-08-13 21:28:36,"Aug13","ecu4",429.3124939,-20.758657758
"839",2019-08-13 21:28:38,"Aug13","ecu4",429.3124939,-20.758657758
"840",2019-08-13 21:28:38,"Aug13","ecu4",443.379145,-20.758657758
"841",2019-08-13 21:28:39,"Aug13","ecu4",443.379145,-17.674852621
"842",2019-08-13 21:28:40,"Aug13","ecu4",443.379145,-17.674852621
"843",2019-08-13 21:28:41,"Aug13","ecu4",443.379145,-17.674852621
"844",2019-08-13 21:28:42,"Aug13","ecu4",458.72720874,-17.674852621
"845",2019-08-13 21:28:42,"Aug13","ecu4",458.72720874,-15.962954982
"846",2019-08-13 21:28:43,"Aug13","ecu4",458.72720874,-15.962954982
"847",2019-08-13 21:28:45,"Aug13","ecu4",458.72720874,-15.962954982
"848",2019-08-13 21:28:45,"Aug13","ecu4",472.78910832,-15.962954982
"849",2019-08-13 21:28:46,"Aug13","ecu4",472.78910832,-14.581045201
"850",2019-08-13 21:28:47,"Aug13","ecu4",472.78910832,-14.581045201
"851",2019-08-13 21:28:48,"Aug13","ecu4",472.78910832,-14.581045201
"852",2019-08-13 21:28:49,"Aug13","ecu4",487.55397695,-14.581045201
"853",2019-08-13 21:28:49,"Aug13","ecu4",487.55397695,-14.599100226
"854",2019-08-13 21:28:50,"Aug13","ecu4",487.55397695,-14.599100226
"855",2019-08-13 21:28:52,"Aug13","ecu4",487.55397695,-14.599100226
"856",2019-08-13 21:28:52,"Aug13","ecu4",504.42038751,-14.599100226
"857",2019-08-13 21:28:53,"Aug13","ecu4",504.42038751,-14.735126083
"858",2019-08-13 21:28:54,"Aug13","ecu4",504.42038751,-14.735126083
"859",2019-08-13 21:28:55,"Aug13","ecu4",504.42038751,-14.735126083
"860",2019-08-13 21:28:56,"Aug13","ecu4",521.97840718,-14.735126083
"861",2019-08-13 21:28:56,"Aug13","ecu4",521.97840718,-12.554829607
"862",2019-08-13 21:28:57,"Aug13","ecu4",521.97840718,-12.554829607
"863",2019-08-13 21:28:59,"Aug13","ecu4",521.97840718,-12.554829607
"864",2019-08-13 21:28:59,"Aug13","ecu4",537.65610168,-12.554829607
"865",2019-07-17 18:37:17,"July17","ecu2",431.1249654,-23.257686063
"866",2019-07-17 18:37:18,"July17","ecu2",431.1249654,-23.257686063
"867",2019-07-17 18:37:19,"July17","ecu2",431.1249654,-23.257686063
"868",2019-07-17 18:37:20,"July17","ecu2",422.9965316,-23.257686063
"869",2019-07-17 18:37:20,"July17","ecu2",422.9965316,-24.058151581
"870",2019-07-17 18:37:22,"July17","ecu2",422.9965316,-24.058151581
"871",2019-07-17 18:37:23,"July17","ecu2",422.9965316,-24.058151581
"872",2019-07-17 18:37:23,"July17","ecu2",416.57392167,-24.058151581
"873",2019-07-17 18:37:24,"July17","ecu2",416.57392167,-20.000243717
"874",2019-07-17 18:37:25,"July17","ecu2",416.57392167,-20.000243717
"875",2019-07-17 18:37:26,"July17","ecu2",416.57392167,-20.000243717
"876",2019-07-17 18:37:27,"July17","ecu2",412.10463749,-20.000243717
"877",2019-07-17 18:37:27,"July17","ecu2",412.10463749,-21.382337108
"878",2019-07-17 18:37:29,"July17","ecu2",412.10463749,-21.382337108
"879",2019-07-17 18:37:30,"July17","ecu2",412.10463749,-21.382337108
"880",2019-07-17 18:37:30,"July17","ecu2",408.82199973,-21.382337108
"881",2019-07-17 18:37:31,"July17","ecu2",408.82199973,-25.452530648
"882",2019-07-17 18:37:32,"July17","ecu2",408.82199973,-25.452530648
"883",2019-07-17 18:37:33,"July17","ecu2",408.82199973,-25.452530648
"884",2019-07-17 18:37:34,"July17","ecu2",406.54071871,-25.452530648
"885",2019-07-17 18:37:34,"July17","ecu2",406.54071871,-23.844693622
"886",2019-07-17 18:37:36,"July17","ecu2",406.54071871,-23.844693622
"887",2019-07-17 18:37:37,"July17","ecu2",406.54071871,-23.844693622
"888",2019-07-17 18:37:37,"July17","ecu2",404.22182049,-23.844693622
"889",2019-07-17 18:37:38,"July17","ecu2",404.22182049,-24.041479437
"890",2019-07-17 18:37:39,"July17","ecu2",404.22182049,-24.041479437
"891",2019-07-17 18:37:40,"July17","ecu2",404.22182049,-24.041479437
"892",2019-07-17 18:37:41,"July17","ecu2",403.09726148,-24.041479437
"893",2019-07-17 18:37:42,"July17","ecu2",403.09726148,-27.577644585
"894",2019-07-17 18:37:43,"July17","ecu2",403.09726148,-27.577644585
"895",2019-07-17 18:37:44,"July17","ecu2",403.09726148,-27.577644585
"896",2019-07-17 18:37:45,"July17","ecu2",402.16416781,-27.577644585
"897",2019-07-17 18:37:45,"July17","ecu2",402.16416781,-25.750445173
"898",2019-07-17 18:37:46,"July17","ecu2",402.16416781,-25.750445173
"899",2019-07-17 18:37:48,"July17","ecu2",402.16416781,-25.750445173
"900",2019-07-17 18:37:48,"July17","ecu2",401.25905693,-25.750445173
"901",2019-07-17 18:37:49,"July17","ecu2",401.25905693,-24.556019674
"902",2019-07-17 18:37:50,"July17","ecu2",401.25905693,-24.556019674
"903",2019-07-17 18:37:51,"July17","ecu2",401.25905693,-24.556019674
"904",2019-07-17 18:37:52,"July17","ecu2",401.20837136,-24.556019674
"905",2019-07-17 18:37:52,"July17","ecu2",401.20837136,-25.658164313
"906",2019-07-17 18:37:53,"July17","ecu2",401.20837136,-25.658164313
"907",2019-07-17 18:37:55,"July17","ecu2",401.20837136,-25.658164313
"908",2019-07-17 18:37:55,"July17","ecu2",400.51831367,-25.658164313
"909",2019-07-17 18:37:56,"July17","ecu2",400.51831367,-27.422695277
"910",2019-07-17 18:37:57,"July17","ecu2",400.51831367,-27.422695277
"911",2019-07-17 18:37:58,"July17","ecu2",400.51831367,-27.422695277
"912",2019-07-17 18:37:59,"July17","ecu2",400.35089505,-27.422695277
"913",2019-07-17 18:37:59,"July17","ecu2",400.35089505,-28.694347876
"914",2019-07-17 18:38:00,"July17","ecu2",400.35089505,-28.694347876
"915",2019-07-17 18:38:02,"July17","ecu2",400.35089505,-28.694347876
"916",2019-07-17 18:38:02,"July17","ecu2",400.36081056,-28.694347876
"917",2019-07-17 18:38:03,"July17","ecu2",400.36081056,-25.112629343
"918",2019-07-17 18:38:04,"July17","ecu2",400.36081056,-25.112629343
"919",2019-07-17 18:38:05,"July17","ecu2",400.36081056,-25.112629343
"920",2019-07-17 18:38:06,"July17","ecu2",400.60111206,-25.112629343
"921",2019-07-17 18:38:06,"July17","ecu2",400.60111206,-25.405290606
"922",2019-07-17 18:38:07,"July17","ecu2",400.60111206,-25.405290606
"923",2019-07-17 18:38:09,"July17","ecu2",400.60111206,-25.405290606
"924",2019-07-17 18:38:09,"July17","ecu2",399.9445829,-25.405290606
"925",2019-07-17 18:38:10,"July17","ecu2",399.9445829,-25.295278758
"926",2019-07-17 18:38:11,"July17","ecu2",399.9445829,-25.295278758
"927",2019-07-17 18:38:12,"July17","ecu2",399.9445829,-25.295278758
"928",2019-07-17 18:38:13,"July17","ecu2",400.11075725,-25.295278758
"929",2019-07-17 18:38:13,"July17","ecu2",400.11075725,-25.589331797
"930",2019-07-17 18:38:14,"July17","ecu2",400.11075725,-25.589331797
"931",2019-07-17 18:38:16,"July17","ecu2",400.11075725,-25.589331797
"932",2019-07-17 18:38:16,"July17","ecu2",400.37500416,-25.589331797
"933",2019-07-17 18:38:17,"July17","ecu2",400.37500416,-26.316760762
"934",2019-07-17 18:38:18,"July17","ecu2",400.37500416,-26.316760762
"935",2019-07-17 18:38:19,"July17","ecu2",400.37500416,-26.316760762
"936",2019-07-17 18:38:20,"July17","ecu2",400.05217217,-26.316760762
"937",2019-07-17 18:38:20,"July17","ecu2",400.05217217,-25.836707509
"938",2019-07-17 18:38:22,"July17","ecu2",400.05217217,-25.836707509
"939",2019-07-17 18:38:23,"July17","ecu2",400.05217217,-25.836707509
"940",2019-07-17 18:38:23,"July17","ecu2",399.92610354,-25.836707509
"941",2019-07-17 18:38:24,"July17","ecu2",399.92610354,-25.284553401
"942",2019-07-17 18:38:25,"July17","ecu2",399.92610354,-25.284553401
"943",2019-07-17 18:38:26,"July17","ecu2",399.92610354,-25.284553401
"944",2019-07-17 18:38:27,"July17","ecu2",399.91107824,-25.284553401
"945",2019-07-17 18:38:27,"July17","ecu2",399.91107824,-24.714625663
"946",2019-07-17 18:38:29,"July17","ecu2",399.91107824,-24.714625663
"947",2019-07-17 18:38:30,"July17","ecu2",399.91107824,-24.714625663
"948",2019-07-17 18:38:30,"July17","ecu2",400.07641213,-24.714625663
"949",2019-07-17 18:38:31,"July17","ecu2",400.07641213,-25.933990017
"950",2019-07-17 18:38:32,"July17","ecu2",400.07641213,-25.933990017
"951",2019-07-17 18:38:33,"July17","ecu2",400.07641213,-25.933990017
"952",2019-07-17 18:38:34,"July17","ecu2",399.99384836,-25.933990017
"953",2019-07-17 18:38:34,"July17","ecu2",399.99384836,-25.483649126
"954",2019-07-17 18:38:36,"July17","ecu2",399.99384836,-25.483649126
"955",2019-07-17 18:38:37,"July17","ecu2",399.99384836,-25.483649126
"956",2019-07-17 18:38:37,"July17","ecu2",400.21468702,-25.483649126
"957",2019-07-17 18:38:38,"July17","ecu2",400.21468702,-28.399125929
"958",2019-07-17 18:38:39,"July17","ecu2",400.21468702,-28.399125929
"959",2019-07-17 18:38:40,"July17","ecu2",400.21468702,-28.399125929
"960",2019-07-17 18:38:41,"July17","ecu2",400.33524079,-28.399125929
"961",2019-07-17 18:38:41,"July17","ecu2",400.33524079,-25.676259095
"962",2019-07-17 18:38:43,"July17","ecu2",400.33524079,-25.676259095
"963",2019-07-17 18:38:44,"July17","ecu2",400.33524079,-25.676259095
"964",2019-07-17 18:38:44,"July17","ecu2",400.27537992,-25.676259095
"965",2019-07-17 18:38:45,"July17","ecu2",400.27537992,-22.678468096
"966",2019-07-17 18:38:46,"July17","ecu2",400.27537992,-22.678468096
"967",2019-07-17 18:38:47,"July17","ecu2",400.27537992,-22.678468096
"968",2019-07-17 18:38:48,"July17","ecu2",400.12364867,-22.678468096
"969",2019-07-17 18:38:48,"July17","ecu2",400.12364867,-24.774417512
"970",2019-07-17 18:38:50,"July17","ecu2",400.12364867,-24.774417512
"971",2019-07-17 18:38:51,"July17","ecu2",400.12364867,-24.774417512
"972",2019-07-17 18:38:51,"July17","ecu2",400.27895419,-24.774417512
"973",2019-07-17 18:38:52,"July17","ecu2",400.27895419,-24.420388619
"974",2019-07-17 18:38:53,"July17","ecu2",400.27895419,-24.420388619
"975",2019-07-17 18:38:54,"July17","ecu2",400.27895419,-24.420388619
"976",2019-07-17 18:38:55,"July17","ecu2",400.53216964,-24.420388619
"977",2019-07-17 18:38:55,"July17","ecu2",400.53216964,-26.013325436
"978",2019-07-17 18:38:57,"July17","ecu2",400.53216964,-26.013325436
"979",2019-07-17 18:38:58,"July17","ecu2",400.53216964,-26.013325436
"980",2019-07-17 18:38:58,"July17","ecu2",400.59353014,-26.013325436
"981",2019-07-17 18:38:59,"July17","ecu2",400.59353014,-25.763023774
"982",2019-07-17 18:39:00,"July17","ecu2",400.59353014,-25.763023774
"983",2019-07-17 18:39:01,"July17","ecu2",400.59353014,-25.763023774
"984",2019-07-17 18:39:02,"July17","ecu2",400.64917654,-25.763023774
"985",2019-07-17 18:39:02,"July17","ecu2",400.64917654,-23.971738408
"986",2019-07-17 18:39:04,"July17","ecu2",400.64917654,-23.971738408
"987",2019-07-17 18:39:05,"July17","ecu2",400.64917654,-23.971738408
"988",2019-07-17 18:39:05,"July17","ecu2",400.55764933,-23.971738408
"989",2019-07-17 18:39:06,"July17","ecu2",400.55764933,-22.119940107
"990",2019-07-17 18:39:07,"July17","ecu2",400.55764933,-22.119940107
"991",2019-07-17 18:39:08,"July17","ecu2",400.55764933,-22.119940107
"992",2019-07-17 18:39:09,"July17","ecu2",400.38970833,-22.119940107
"993",2019-07-17 18:39:09,"July17","ecu2",400.38970833,-24.588523909
"994",2019-07-17 18:39:11,"July17","ecu2",400.38970833,-24.588523909
"995",2019-07-17 18:39:12,"July17","ecu2",400.38970833,-24.588523909
"996",2019-07-17 18:39:12,"July17","ecu2",400.52008977,-24.588523909
"997",2019-07-17 18:39:13,"July17","ecu2",400.52008977,-22.827147295
"998",2019-07-17 18:39:14,"July17","ecu2",400.52008977,-22.827147295
"999",2019-07-17 18:39:15,"July17","ecu2",400.52008977,-22.827147295
"1000",2019-07-17 18:39:16,"July17","ecu2",400.32402107,-22.827147295
"1001",2019-07-17 18:39:16,"July17","ecu2",400.32402107,-24.462870916
"1002",2019-07-17 18:39:18,"July17","ecu2",400.32402107,-24.462870916
"1003",2019-07-17 18:39:19,"July17","ecu2",400.32402107,-24.462870916
"1004",2019-07-17 18:39:19,"July17","ecu2",400.6170634,-24.462870916
"1005",2019-07-17 18:39:20,"July17","ecu2",400.6170634,-25.633600489
"1006",2019-07-17 18:39:21,"July17","ecu2",400.6170634,-25.633600489
"1007",2019-07-17 18:39:22,"July17","ecu2",400.6170634,-25.633600489
"1008",2019-07-17 18:39:23,"July17","ecu2",400.72141842,-25.633600489
"1009",2019-07-17 18:39:23,"July17","ecu2",400.72141842,-25.456841934
"1010",2019-07-17 18:39:25,"July17","ecu2",400.72141842,-25.456841934
"1011",2019-07-17 18:39:26,"July17","ecu2",400.72141842,-25.456841934
"1012",2019-07-17 18:39:26,"July17","ecu2",400.63417158,-25.456841934
"1013",2019-07-17 18:39:27,"July17","ecu2",400.63417158,-26.755588342
"1014",2019-07-17 18:39:28,"July17","ecu2",400.63417158,-26.755588342
"1015",2019-07-17 18:39:29,"July17","ecu2",400.63417158,-26.755588342
"1016",2019-07-17 18:39:30,"July17","ecu2",400.910368,-26.755588342
"1017",2019-07-17 18:39:31,"July17","ecu2",400.910368,-26.400580919
"1018",2019-07-17 18:39:32,"July17","ecu2",400.910368,-26.400580919
"1019",2019-07-17 18:39:33,"July17","ecu2",400.910368,-26.400580919
"1020",2019-07-17 18:39:34,"July17","ecu2",400.423359,-26.400580919
"1021",2019-07-17 18:39:34,"July17","ecu2",400.423359,-21.973452457
"1022",2019-07-17 18:39:35,"July17","ecu2",400.423359,-21.973452457
"1023",2019-07-17 18:39:36,"July17","ecu2",400.423359,-21.973452457
"1024",2019-07-17 18:39:37,"July17","ecu2",400.89740462,-21.973452457
"1025",2019-07-17 18:39:38,"July17","ecu2",400.89740462,-25.96556683
"1026",2019-07-17 18:39:39,"July17","ecu2",400.89740462,-25.96556683
"1027",2019-07-17 18:39:40,"July17","ecu2",400.89740462,-25.96556683
"1028",2019-07-17 18:39:41,"July17","ecu2",401.20477885,-25.96556683
"1029",2019-07-17 18:39:41,"July17","ecu2",401.20477885,-25.247550769
"1030",2019-07-17 18:39:42,"July17","ecu2",401.20477885,-25.247550769
"1031",2019-07-17 18:39:44,"July17","ecu2",401.20477885,-25.247550769
"1032",2019-07-17 18:39:44,"July17","ecu2",403.75936847,-25.247550769
"1033",2019-07-17 18:39:45,"July17","ecu2",403.75936847,-25.430386753
"1034",2019-07-17 18:39:46,"July17","ecu2",403.75936847,-25.430386753
"1035",2019-07-17 18:39:47,"July17","ecu2",403.75936847,-25.430386753
"1036",2019-07-17 18:39:48,"July17","ecu2",409.16245551,-25.430386753
"1037",2019-07-17 18:39:48,"July17","ecu2",409.16245551,-24.373011779
"1038",2019-07-17 18:39:49,"July17","ecu2",409.16245551,-24.373011779
"1039",2019-07-17 18:39:51,"July17","ecu2",409.16245551,-24.373011779
"1040",2019-07-17 18:39:51,"July17","ecu2",417.95990953,-24.373011779
"1041",2019-07-17 18:39:52,"July17","ecu2",417.95990953,-24.332009247
"1042",2019-07-17 18:39:53,"July17","ecu2",417.95990953,-24.332009247
"1043",2019-07-17 18:39:54,"July17","ecu2",417.95990953,-24.332009247
"1044",2019-07-17 18:39:55,"July17","ecu2",428.73360688,-24.332009247
"1045",2019-07-17 18:39:55,"July17","ecu2",428.73360688,-22.048018826
"1046",2019-07-17 18:39:56,"July17","ecu2",428.73360688,-22.048018826
"1047",2019-07-17 18:39:58,"July17","ecu2",428.73360688,-22.048018826
"1048",2019-07-17 18:39:58,"July17","ecu2",440.42197185,-22.048018826
"1049",2019-07-17 18:39:59,"July17","ecu2",440.42197185,-19.48755953
"1050",2019-07-17 18:40:00,"July17","ecu2",440.42197185,-19.48755953
"1051",2019-07-17 18:40:01,"July17","ecu2",440.42197185,-19.48755953
"1052",2019-07-17 18:57:48,"July17","ecu3",408.00492265,-22.330169751
