"","X.1","X","PosixCT","X12CO2","Delta_Raw_iCO2","Sample","Day"
"2052",60876,60876,"2019-07-23 15:14:56",465.61636512,-18.931272877,"ecu1","July23"
"2053",60877,60877,"2019-07-23 15:14:57",465.61636512,-18.40622059,"ecu1","July23"
"2054",60878,60878,"2019-07-23 15:14:58",465.61636512,-18.40622059,"ecu1","July23"
"2055",60879,60879,"2019-07-23 15:14:59",465.61636512,-18.40622059,"ecu1","July23"
"2056",60880,60880,"2019-07-23 15:15:00",447.21351487,-18.40622059,"ecu1","July23"
"2057",60881,60881,"2019-07-23 15:15:00",447.21351487,-21.274549139,"ecu1","July23"
"2058",60882,60882,"2019-07-23 15:15:02",447.21351487,-21.274549139,"ecu1","July23"
"2059",60883,60883,"2019-07-23 15:15:03",447.21351487,-21.274549139,"ecu1","July23"
"2060",60884,60884,"2019-07-23 15:15:03",432.09306763,-21.274549139,"ecu1","July23"
"2061",60885,60885,"2019-07-23 15:15:04",432.09306763,-21.344834765,"ecu1","July23"
"2062",60886,60886,"2019-07-23 15:15:05",432.09306763,-21.344834765,"ecu1","July23"
"2063",60887,60887,"2019-07-23 15:15:06",432.09306763,-21.344834765,"ecu1","July23"
"2064",60888,60888,"2019-07-23 15:15:07",420.27698911,-21.344834765,"ecu1","July23"
"2065",60889,60889,"2019-07-23 15:15:07",420.27698911,-19.550495607,"ecu1","July23"
"2066",60890,60890,"2019-07-23 15:15:09",420.27698911,-19.550495607,"ecu1","July23"
"2067",60891,60891,"2019-07-23 15:15:10",420.27698911,-19.550495607,"ecu1","July23"
"2068",60892,60892,"2019-07-23 15:15:10",411.20331877,-19.550495607,"ecu1","July23"
"2069",60893,60893,"2019-07-23 15:15:11",411.20331877,-21.193493189,"ecu1","July23"
"2070",60894,60894,"2019-07-23 15:15:12",411.20331877,-21.193493189,"ecu1","July23"
"2071",60895,60895,"2019-07-23 15:15:13",411.20331877,-21.193493189,"ecu1","July23"
"2072",60896,60896,"2019-07-23 15:15:14",404.8044659,-21.193493189,"ecu1","July23"
"2073",60897,60897,"2019-07-23 15:15:14",404.8044659,-22.106943853,"ecu1","July23"
"2074",60898,60898,"2019-07-23 15:15:16",404.8044659,-22.106943853,"ecu1","July23"
"2075",60899,60899,"2019-07-23 15:15:17",404.8044659,-22.106943853,"ecu1","July23"
"2076",60900,60900,"2019-07-23 15:15:17",399.75551838,-22.106943853,"ecu1","July23"
"2077",60901,60901,"2019-07-23 15:15:18",399.75551838,-22.030209823,"ecu1","July23"
"2078",60902,60902,"2019-07-23 15:15:19",399.75551838,-22.030209823,"ecu1","July23"
"2079",60903,60903,"2019-07-23 15:15:20",399.75551838,-22.030209823,"ecu1","July23"
"2080",60904,60904,"2019-07-23 15:15:21",396.44572636,-22.030209823,"ecu1","July23"
"2081",60905,60905,"2019-07-23 15:15:21",396.44572636,-25.224396101,"ecu1","July23"
"2082",60906,60906,"2019-07-23 15:15:23",396.44572636,-25.224396101,"ecu1","July23"
"2083",60907,60907,"2019-07-23 15:15:24",396.44572636,-25.224396101,"ecu1","July23"
"2084",60908,60908,"2019-07-23 15:15:24",393.8112644,-25.224396101,"ecu1","July23"
"2085",60909,60909,"2019-07-23 15:15:25",393.8112644,-26.709774154,"ecu1","July23"
"2086",60910,60910,"2019-07-23 15:15:26",393.8112644,-26.709774154,"ecu1","July23"
"2087",60911,60911,"2019-07-23 15:15:27",393.8112644,-26.709774154,"ecu1","July23"
"2088",60912,60912,"2019-07-23 15:15:28",392.27723445,-26.709774154,"ecu1","July23"
"2089",60913,60913,"2019-07-23 15:15:28",392.27723445,-24.366995405,"ecu1","July23"
"2090",60914,60914,"2019-07-23 15:15:30",392.27723445,-24.366995405,"ecu1","July23"
"2091",60915,60915,"2019-07-23 15:15:31",392.27723445,-24.366995405,"ecu1","July23"
"2092",60916,60916,"2019-07-23 15:15:31",390.8492663,-24.366995405,"ecu1","July23"
"2093",60917,60917,"2019-07-23 15:15:32",390.8492663,-23.09242219,"ecu1","July23"
"2094",60918,60918,"2019-07-23 15:15:33",390.8492663,-23.09242219,"ecu1","July23"
"2095",60919,60919,"2019-07-23 15:15:34",390.8492663,-23.09242219,"ecu1","July23"
"2096",60920,60920,"2019-07-23 15:15:35",389.78276552,-23.09242219,"ecu1","July23"
"2097",60921,60921,"2019-07-23 15:15:35",389.78276552,-25.722273566,"ecu1","July23"
"2098",60922,60922,"2019-07-23 15:15:37",389.78276552,-25.722273566,"ecu1","July23"
"2099",60923,60923,"2019-07-23 15:15:38",389.78276552,-25.722273566,"ecu1","July23"
"2100",60924,60924,"2019-07-23 15:15:38",389.03950743,-25.722273566,"ecu1","July23"
"2101",60925,60925,"2019-07-23 15:15:39",389.03950743,-24.543442991,"ecu1","July23"
"2102",60926,60926,"2019-07-23 15:15:40",389.03950743,-24.543442991,"ecu1","July23"
"2103",60927,60927,"2019-07-23 15:15:41",389.03950743,-24.543442991,"ecu1","July23"
"2104",60928,60928,"2019-07-23 15:15:42",388.51258134,-24.543442991,"ecu1","July23"
"2105",60929,60929,"2019-07-23 15:15:42",388.51258134,-23.209150998,"ecu1","July23"
"2106",60930,60930,"2019-07-23 15:15:44",388.51258134,-23.209150998,"ecu1","July23"
"2107",60931,60931,"2019-07-23 15:15:45",388.51258134,-23.209150998,"ecu1","July23"
"2108",60932,60932,"2019-07-23 15:15:45",387.93353121,-23.209150998,"ecu1","July23"
"2109",60933,60933,"2019-07-23 15:15:46",387.93353121,-23.399551244,"ecu1","July23"
"2110",60934,60934,"2019-07-23 15:15:47",387.93353121,-23.399551244,"ecu1","July23"
"2111",60935,60935,"2019-07-23 15:15:48",387.93353121,-23.399551244,"ecu1","July23"
"2112",60936,60936,"2019-07-23 15:15:49",387.40134367,-23.399551244,"ecu1","July23"
"2113",60937,60937,"2019-07-23 15:15:49",387.40134367,-24.232862997,"ecu1","July23"
"2114",60938,60938,"2019-07-23 15:15:51",387.40134367,-24.232862997,"ecu1","July23"
"2115",60939,60939,"2019-07-23 15:15:52",387.40134367,-24.232862997,"ecu1","July23"
"2116",60940,60940,"2019-07-23 15:15:52",387.12069621,-24.232862997,"ecu1","July23"
"2117",60941,60941,"2019-07-23 15:15:53",387.12069621,-24.397400554,"ecu1","July23"
"2118",60942,60942,"2019-07-23 15:15:54",387.12069621,-24.397400554,"ecu1","July23"
"2119",60943,60943,"2019-07-23 15:15:55",387.12069621,-24.397400554,"ecu1","July23"
"2120",60944,60944,"2019-07-23 15:15:56",387.46198649,-24.397400554,"ecu1","July23"
"2121",60945,60945,"2019-07-23 15:15:56",387.46198649,-26.699268694,"ecu1","July23"
"2122",60946,60946,"2019-07-23 15:15:58",387.46198649,-26.699268694,"ecu1","July23"
"2123",60947,60947,"2019-07-23 15:15:59",387.46198649,-26.699268694,"ecu1","July23"
"2124",60948,60948,"2019-07-23 15:15:59",386.94829177,-26.699268694,"ecu1","July23"
"2125",60949,60949,"2019-07-23 15:16:00",386.94829177,-28.926786138,"ecu1","July23"
"2126",60950,60950,"2019-07-23 15:16:01",386.94829177,-28.926786138,"ecu1","July23"
"2127",60951,60951,"2019-07-23 15:16:02",386.94829177,-28.926786138,"ecu1","July23"
"2128",60952,60952,"2019-07-23 15:16:03",386.78254229,-28.926786138,"ecu1","July23"
"2129",60953,60953,"2019-07-23 15:16:03",386.78254229,-18.909587162,"ecu1","July23"
"2130",60954,60954,"2019-07-23 15:16:05",386.78254229,-18.909587162,"ecu1","July23"
"2131",60955,60955,"2019-07-23 15:16:06",386.78254229,-18.909587162,"ecu1","July23"
"2132",60956,60956,"2019-07-23 15:16:06",386.33006414,-18.909587162,"ecu1","July23"
"2133",60957,60957,"2019-07-23 15:16:07",386.33006414,-23.670295451,"ecu1","July23"
"2134",60958,60958,"2019-07-23 15:16:08",386.33006414,-23.670295451,"ecu1","July23"
"2135",60959,60959,"2019-07-23 15:16:09",386.33006414,-23.670295451,"ecu1","July23"
"2136",60960,60960,"2019-07-23 15:16:10",387.09604558,-23.670295451,"ecu1","July23"
"2137",60961,60961,"2019-07-23 15:16:10",387.09604558,-24.513635753,"ecu1","July23"
"2138",60962,60962,"2019-07-23 15:16:12",387.09604558,-24.513635753,"ecu1","July23"
"2139",60963,60963,"2019-07-23 15:16:13",387.09604558,-24.513635753,"ecu1","July23"
"2140",60964,60964,"2019-07-23 15:16:13",386.88703926,-24.513635753,"ecu1","July23"
"2141",60965,60965,"2019-07-23 15:16:14",386.88703926,-25.696182824,"ecu1","July23"
"2142",60966,60966,"2019-07-23 15:16:15",386.88703926,-25.696182824,"ecu1","July23"
"2143",60967,60967,"2019-07-23 15:16:16",386.88703926,-25.696182824,"ecu1","July23"
"2144",60968,60968,"2019-07-23 15:16:17",386.64298387,-25.696182824,"ecu1","July23"
"2145",60969,60969,"2019-07-23 15:16:17",386.64298387,-23.681665884,"ecu1","July23"
"2146",60970,60970,"2019-07-23 15:16:19",386.64298387,-23.681665884,"ecu1","July23"
"2147",60971,60971,"2019-07-23 15:16:20",386.64298387,-23.681665884,"ecu1","July23"
"2148",60972,60972,"2019-07-23 15:16:20",386.18837486,-23.681665884,"ecu1","July23"
"2149",60973,60973,"2019-07-23 15:16:21",386.18837486,-23.204630373,"ecu1","July23"
"2150",60974,60974,"2019-07-23 15:16:22",386.18837486,-23.204630373,"ecu1","July23"
"2151",60975,60975,"2019-07-23 15:16:23",386.18837486,-23.204630373,"ecu1","July23"
"2152",60976,60976,"2019-07-23 15:16:24",386.74385446,-23.204630373,"ecu1","July23"
"2153",60977,60977,"2019-07-23 15:16:24",386.74385446,-24.400470407,"ecu1","July23"
"2154",60978,60978,"2019-07-23 15:16:26",386.74385446,-24.400470407,"ecu1","July23"
"2155",60979,60979,"2019-07-23 15:16:27",386.74385446,-24.400470407,"ecu1","July23"
"2156",60980,60980,"2019-07-23 15:16:27",386.68037747,-24.400470407,"ecu1","July23"
"2157",60981,60981,"2019-07-23 15:16:28",386.68037747,-26.64305344,"ecu1","July23"
"2158",60982,60982,"2019-07-23 15:16:29",386.68037747,-26.64305344,"ecu1","July23"
"2159",60983,60983,"2019-07-23 15:16:30",386.68037747,-26.64305344,"ecu1","July23"
"2160",60984,60984,"2019-07-23 15:16:31",386.91887753,-26.64305344,"ecu1","July23"
"2161",60985,60985,"2019-07-23 15:16:31",386.91887753,-23.504116161,"ecu1","July23"
"2162",60986,60986,"2019-07-23 15:16:33",386.91887753,-23.504116161,"ecu1","July23"
"2163",60987,60987,"2019-07-23 15:16:34",386.91887753,-23.504116161,"ecu1","July23"
"2164",60988,60988,"2019-07-23 15:16:34",386.65567295,-23.504116161,"ecu1","July23"
"2165",60989,60989,"2019-07-23 15:16:35",386.65567295,-24.935332757,"ecu1","July23"
"2166",60990,60990,"2019-07-23 15:16:36",386.65567295,-24.935332757,"ecu1","July23"
"2167",60991,60991,"2019-07-23 15:16:37",386.65567295,-24.935332757,"ecu1","July23"
"2168",60992,60992,"2019-07-23 15:16:38",386.90506376,-24.935332757,"ecu1","July23"
"2169",60993,60993,"2019-07-23 15:16:38",386.90506376,-24.109940352,"ecu1","July23"
"2170",60994,60994,"2019-07-23 15:16:40",386.90506376,-24.109940352,"ecu1","July23"
"2171",60995,60995,"2019-07-23 15:16:41",386.90506376,-24.109940352,"ecu1","July23"
"2172",60996,60996,"2019-07-23 15:16:41",387.24498759,-24.109940352,"ecu1","July23"
"2173",60997,60997,"2019-07-23 15:16:42",387.24498759,-25.943449976,"ecu1","July23"
"2174",60998,60998,"2019-07-23 15:16:43",387.24498759,-25.943449976,"ecu1","July23"
"2175",60999,60999,"2019-07-23 15:16:44",387.24498759,-25.943449976,"ecu1","July23"
"2176",61000,61000,"2019-07-23 15:16:45",387.28111215,-25.943449976,"ecu1","July23"
"2177",61001,61001,"2019-07-23 15:16:45",387.28111215,-22.021324576,"ecu1","July23"
"2178",61002,61002,"2019-07-23 15:16:47",387.28111215,-22.021324576,"ecu1","July23"
"2179",61003,61003,"2019-07-23 15:16:48",387.28111215,-22.021324576,"ecu1","July23"
"2180",61004,61004,"2019-07-23 15:16:48",387.26983983,-22.021324576,"ecu1","July23"
"2181",61005,61005,"2019-07-23 15:16:49",387.26983983,-26.254131886,"ecu1","July23"
"2182",61006,61006,"2019-07-23 15:16:50",387.26983983,-26.254131886,"ecu1","July23"
"2183",61007,61007,"2019-07-23 15:16:51",387.26983983,-26.254131886,"ecu1","July23"
"2184",61008,61008,"2019-07-23 15:16:52",386.86057042,-26.254131886,"ecu1","July23"
"2185",61009,61009,"2019-07-23 15:16:52",386.86057042,-22.914792345,"ecu1","July23"
"2186",61010,61010,"2019-07-23 15:16:54",386.86057042,-22.914792345,"ecu1","July23"
"2187",61011,61011,"2019-07-23 15:16:55",386.86057042,-22.914792345,"ecu1","July23"
"2188",61012,61012,"2019-07-23 15:16:55",386.9227472,-22.914792345,"ecu1","July23"
"2189",61013,61013,"2019-07-23 15:16:56",386.9227472,-21.94731361,"ecu1","July23"
"2190",61014,61014,"2019-07-23 15:16:57",386.9227472,-21.94731361,"ecu1","July23"
"2191",61015,61015,"2019-07-23 15:16:58",386.9227472,-21.94731361,"ecu1","July23"
"2192",61016,61016,"2019-07-23 15:16:59",387.57019399,-21.94731361,"ecu1","July23"
"2193",61017,61017,"2019-07-23 15:16:59",387.57019399,-23.933481613,"ecu1","July23"
"2194",61018,61018,"2019-07-23 15:17:01",387.57019399,-23.933481613,"ecu1","July23"
"2195",61019,61019,"2019-07-23 15:17:02",387.57019399,-23.933481613,"ecu1","July23"
"2196",61020,61020,"2019-07-23 15:17:02",387.02852069,-23.933481613,"ecu1","July23"
"2197",61021,61021,"2019-07-23 15:17:03",387.02852069,-22.6696709,"ecu1","July23"
"2198",61022,61022,"2019-07-23 15:17:04",387.02852069,-22.6696709,"ecu1","July23"
"2199",61023,61023,"2019-07-23 15:17:05",387.02852069,-22.6696709,"ecu1","July23"
"2200",61024,61024,"2019-07-23 15:17:06",387.1539474,-22.6696709,"ecu1","July23"
"2201",61025,61025,"2019-07-23 15:17:06",387.1539474,-25.329648225,"ecu1","July23"
"2202",61026,61026,"2019-07-23 15:17:08",387.1539474,-25.329648225,"ecu1","July23"
"2203",61027,61027,"2019-07-23 15:17:09",387.1539474,-25.329648225,"ecu1","July23"
"2204",61028,61028,"2019-07-23 15:17:09",387.11517296,-25.329648225,"ecu1","July23"
"2205",61029,61029,"2019-07-23 15:17:10",387.11517296,-25.498061409,"ecu1","July23"
"2206",61030,61030,"2019-07-23 15:17:11",387.11517296,-25.498061409,"ecu1","July23"
"2207",61031,61031,"2019-07-23 15:17:12",387.11517296,-25.498061409,"ecu1","July23"
"2208",61032,61032,"2019-07-23 15:17:13",387.11559685,-25.498061409,"ecu1","July23"
"2209",61033,61033,"2019-07-23 15:17:13",387.11559685,-22.075365238,"ecu1","July23"
"2210",61034,61034,"2019-07-23 15:17:15",387.11559685,-22.075365238,"ecu1","July23"
"2211",61035,61035,"2019-07-23 15:17:16",387.11559685,-22.075365238,"ecu1","July23"
"2212",61036,61036,"2019-07-23 15:17:16",387.15870058,-22.075365238,"ecu1","July23"
"2213",61037,61037,"2019-07-23 15:17:17",387.15870058,-21.575022508,"ecu1","July23"
"2214",61038,61038,"2019-07-23 15:17:18",387.15870058,-21.575022508,"ecu1","July23"
"2215",61039,61039,"2019-07-23 15:17:19",387.15870058,-21.575022508,"ecu1","July23"
"2216",61040,61040,"2019-07-23 15:17:20",387.1947335,-21.575022508,"ecu1","July23"
"2217",61041,61041,"2019-07-23 15:17:20",387.1947335,-23.392777266,"ecu1","July23"
"2218",61042,61042,"2019-07-23 15:17:22",387.1947335,-23.392777266,"ecu1","July23"
"2219",61043,61043,"2019-07-23 15:17:23",387.1947335,-23.392777266,"ecu1","July23"
"2220",61044,61044,"2019-07-23 15:17:23",387.49234394,-23.392777266,"ecu1","July23"
"2221",61045,61045,"2019-07-23 15:17:24",387.49234394,-23.791029489,"ecu1","July23"
"2222",61046,61046,"2019-07-23 15:17:25",387.49234394,-23.791029489,"ecu1","July23"
"2223",61047,61047,"2019-07-23 15:17:26",387.49234394,-23.791029489,"ecu1","July23"
"2224",61048,61048,"2019-07-23 15:17:27",387.57759426,-23.791029489,"ecu1","July23"
"2225",61049,61049,"2019-07-23 15:17:27",387.57759426,-24.414784173,"ecu1","July23"
"2226",61050,61050,"2019-07-23 15:17:29",387.57759426,-24.414784173,"ecu1","July23"
"2227",61051,61051,"2019-07-23 15:17:30",387.57759426,-24.414784173,"ecu1","July23"
"2228",61052,61052,"2019-07-23 15:17:30",388.0407117,-24.414784173,"ecu1","July23"
"2229",61053,61053,"2019-07-23 15:17:31",388.0407117,-26.465621427,"ecu1","July23"
"2230",61054,61054,"2019-07-23 15:17:32",388.0407117,-26.465621427,"ecu1","July23"
"2231",61055,61055,"2019-07-23 15:17:33",388.0407117,-26.465621427,"ecu1","July23"
"2232",61056,61056,"2019-07-23 15:17:34",387.86523866,-26.465621427,"ecu1","July23"
"2233",61057,61057,"2019-07-23 15:17:34",387.86523866,-19.467515916,"ecu1","July23"
"2234",61058,61058,"2019-07-23 15:17:36",387.86523866,-19.467515916,"ecu1","July23"
"2235",61059,61059,"2019-07-23 15:17:37",387.86523866,-19.467515916,"ecu1","July23"
"2236",61060,61060,"2019-07-23 15:17:37",388.22535911,-19.467515916,"ecu1","July23"
"2237",61061,61061,"2019-07-23 15:17:38",388.22535911,-26.298640593,"ecu1","July23"
"2238",61062,61062,"2019-07-23 15:17:39",388.22535911,-26.298640593,"ecu1","July23"
"2239",61063,61063,"2019-07-23 15:17:40",388.22535911,-26.298640593,"ecu1","July23"
"2240",61064,61064,"2019-07-23 15:17:41",388.25400081,-26.298640593,"ecu1","July23"
"2241",61065,61065,"2019-07-23 15:17:41",388.25400081,-24.34012136,"ecu1","July23"
"2242",61066,61066,"2019-07-23 15:17:43",388.25400081,-24.34012136,"ecu1","July23"
"2243",61067,61067,"2019-07-23 15:17:44",388.25400081,-24.34012136,"ecu1","July23"
"2244",61068,61068,"2019-07-23 15:17:44",388.18524723,-24.34012136,"ecu1","July23"
"2245",61069,61069,"2019-07-23 15:17:45",388.18524723,-24.770652667,"ecu1","July23"
"2246",61070,61070,"2019-07-23 15:17:46",388.18524723,-24.770652667,"ecu1","July23"
"2247",61071,61071,"2019-07-23 15:17:47",388.18524723,-24.770652667,"ecu1","July23"
"2248",61072,61072,"2019-07-23 15:17:48",388.50284218,-24.770652667,"ecu1","July23"
"2249",61073,61073,"2019-07-23 15:17:48",388.50284218,-23.585664455,"ecu1","July23"
"2250",61074,61074,"2019-07-23 15:17:50",388.50284218,-23.585664455,"ecu1","July23"
"2251",61075,61075,"2019-07-23 15:17:51",388.50284218,-23.585664455,"ecu1","July23"
"2252",61076,61076,"2019-07-23 15:17:51",388.34124899,-23.585664455,"ecu1","July23"
"2253",61077,61077,"2019-07-23 15:17:52",388.34124899,-24.698798737,"ecu1","July23"
"2254",61078,61078,"2019-07-23 15:17:53",388.34124899,-24.698798737,"ecu1","July23"
"2255",61079,61079,"2019-07-23 15:17:54",388.34124899,-24.698798737,"ecu1","July23"
"2256",61080,61080,"2019-07-23 15:17:55",388.31056985,-24.698798737,"ecu1","July23"
"2257",61081,61081,"2019-07-23 15:17:55",388.31056985,-26.543427209,"ecu1","July23"
"2258",61082,61082,"2019-07-23 15:17:57",388.31056985,-26.543427209,"ecu1","July23"
"2259",61083,61083,"2019-07-23 15:17:58",388.31056985,-26.543427209,"ecu1","July23"
"2260",61084,61084,"2019-07-23 15:17:58",387.48268518,-26.543427209,"ecu1","July23"
"2261",61085,61085,"2019-07-23 15:17:59",387.48268518,-22.943209214,"ecu1","July23"
"2262",61086,61086,"2019-07-23 15:18:00",387.48268518,-22.943209214,"ecu1","July23"
"2263",61087,61087,"2019-07-23 15:18:01",387.48268518,-22.943209214,"ecu1","July23"
"2264",61088,61088,"2019-07-23 15:18:02",388.21459091,-22.943209214,"ecu1","July23"
"2265",61089,61089,"2019-07-23 15:18:02",388.21459091,-23.010272312,"ecu1","July23"
"2266",61090,61090,"2019-07-23 15:18:04",388.21459091,-23.010272312,"ecu1","July23"
"2267",61091,61091,"2019-07-23 15:18:05",388.21459091,-23.010272312,"ecu1","July23"
"2268",61092,61092,"2019-07-23 15:18:05",387.87921273,-23.010272312,"ecu1","July23"
"2269",61093,61093,"2019-07-23 15:18:06",387.87921273,-29.243702025,"ecu1","July23"
"2270",61094,61094,"2019-07-23 15:18:07",387.87921273,-29.243702025,"ecu1","July23"
"2271",61095,61095,"2019-07-23 15:18:08",387.87921273,-29.243702025,"ecu1","July23"
"2272",61096,61096,"2019-07-23 15:18:09",387.77817918,-29.243702025,"ecu1","July23"
"2273",61097,61097,"2019-07-23 15:18:09",387.77817918,-22.959274341,"ecu1","July23"
"2274",61098,61098,"2019-07-23 15:18:11",387.77817918,-22.959274341,"ecu1","July23"
"2275",61099,61099,"2019-07-23 15:18:12",387.77817918,-22.959274341,"ecu1","July23"
"2276",61100,61100,"2019-07-23 15:18:12",387.80464395,-22.959274341,"ecu1","July23"
"2277",61101,61101,"2019-07-23 15:18:13",387.80464395,-23.14710825,"ecu1","July23"
"2278",61102,61102,"2019-07-23 15:18:14",387.80464395,-23.14710825,"ecu1","July23"
"2279",61103,61103,"2019-07-23 15:18:15",387.80464395,-23.14710825,"ecu1","July23"
"2280",61104,61104,"2019-07-23 15:18:16",387.91828415,-23.14710825,"ecu1","July23"
"2281",61105,61105,"2019-07-23 15:18:16",387.91828415,-23.288523009,"ecu1","July23"
"2282",61106,61106,"2019-07-23 15:18:18",387.91828415,-23.288523009,"ecu1","July23"
"2283",61107,61107,"2019-07-23 15:18:19",387.91828415,-23.288523009,"ecu1","July23"
"2284",61108,61108,"2019-07-23 15:18:19",389.60578632,-23.288523009,"ecu1","July23"
"2285",61109,61109,"2019-07-23 15:18:20",389.60578632,-22.950109327,"ecu1","July23"
"2286",61110,61110,"2019-07-23 15:18:21",389.60578632,-22.950109327,"ecu1","July23"
"2287",61111,61111,"2019-07-23 15:18:22",389.60578632,-22.950109327,"ecu1","July23"
"2288",61112,61112,"2019-07-23 15:18:23",396.4480858,-22.950109327,"ecu1","July23"
"2289",61113,61113,"2019-07-23 15:18:23",396.4480858,-25.220584611,"ecu1","July23"
"2290",61114,61114,"2019-07-23 15:18:25",396.4480858,-25.220584611,"ecu1","July23"
"2291",61115,61115,"2019-07-23 15:18:26",396.4480858,-25.220584611,"ecu1","July23"
"2292",61116,61116,"2019-07-23 15:18:26",413.20115447,-25.220584611,"ecu1","July23"
"2293",61117,61117,"2019-07-23 15:18:27",413.20115447,-22.942319775,"ecu1","July23"
"2294",61118,61118,"2019-07-23 15:18:28",413.20115447,-22.942319775,"ecu1","July23"
"2295",61119,61119,"2019-07-23 15:18:29",413.20115447,-22.942319775,"ecu1","July23"
"2296",61120,61120,"2019-07-23 15:18:30",439.77301085,-22.942319775,"ecu1","July23"
"2297",61121,61121,"2019-07-23 15:18:30",439.77301085,-21.776075604,"ecu1","July23"
"2298",61122,61122,"2019-07-23 15:18:32",439.77301085,-21.776075604,"ecu1","July23"
"2299",61123,61123,"2019-07-23 15:18:33",439.77301085,-21.776075604,"ecu1","July23"
"2300",61124,61124,"2019-07-23 15:18:33",470.79647986,-21.776075604,"ecu1","July23"
"2301",61125,61125,"2019-07-23 15:18:34",470.79647986,-16.560936689,"ecu1","July23"
"2302",61126,61126,"2019-07-23 15:18:35",470.79647986,-16.560936689,"ecu1","July23"
"2303",61127,61127,"2019-07-23 15:18:36",470.79647986,-16.560936689,"ecu1","July23"
"2304",61128,61128,"2019-07-23 15:18:37",500.95524795,-16.560936689,"ecu1","July23"
"2305",61129,61129,"2019-07-23 15:18:37",500.95524795,-20.190612293,"ecu1","July23"
"2306",61130,61130,"2019-07-23 15:18:39",500.95524795,-20.190612293,"ecu1","July23"
"2307",61131,61131,"2019-07-23 15:18:40",500.95524795,-20.190612293,"ecu1","July23"
"2308",61132,61132,"2019-07-23 15:18:40",526.43010285,-20.190612293,"ecu1","July23"
"2309",61133,61133,"2019-07-23 15:18:41",526.43010285,-16.134711053,"ecu1","July23"
"2310",61134,61134,"2019-07-23 15:18:42",526.43010285,-16.134711053,"ecu1","July23"
"2311",61135,61135,"2019-07-23 15:18:43",526.43010285,-16.134711053,"ecu1","July23"
"2312",61136,61136,"2019-07-23 15:18:44",542.9505925,-16.134711053,"ecu1","July23"
"2313",61137,61137,"2019-07-23 15:18:44",542.9505925,-17.472039047,"ecu1","July23"
"2314",61138,61138,"2019-07-23 15:18:46",542.9505925,-17.472039047,"ecu1","July23"
